index,proba_exoplaneta,pred_binaria,pred_etiqueta,is_exoplanet,asymmetry_index_x,v_u_kurtosis_x,egress_slope_x,asymmetry_index_y,v_u_kurtosis_y,egress_slope_y,asymmetry_index,v_u_kurtosis,egress_slope,koi_period,koi_duration,koi_depth,koi_srad
974,0.9966666666666667,1,exoplaneta,True,0.2508129890378075,2.765616204442804,0.0069503015042087,0.2508129890378075,2.765616204442804,0.0069503015042087,0.2508129890378075,2.765616204442804,0.0069503015042087,5.32667299,3.4045,611.4,0.921
975,0.09666666666666666,0,no exoplaneta,False,0.1151820237015403,3.593832842338984,0.0104625119310549,0.1151820237015403,3.593832842338984,0.0104625119310549,0.1151820237015403,3.593832842338984,0.0104625119310549,0.741057213,1.05299,1996.3,0.776
976,0.09666666666666666,0,no exoplaneta,False,0.1151820237015403,3.593832842338984,0.0104625119310549,0.1151820237015403,3.593832842338984,0.0104625119310549,0.1151820237015403,3.593832842338984,0.0104625119310549,0.741057213,1.05299,1996.3,0.776
977,0.11333333333333333,0,no exoplaneta,False,0.1047733671090167,3.120316505125904,0.0019885908210984,0.1047733671090167,3.120316505125904,0.0019885908210984,0.1047733671090167,3.120316505125904,0.0019885908210984,5.68628739,17.573,5559.7,0.956
978,0.11333333333333333,0,no exoplaneta,False,0.1047733671090167,3.120316505125904,0.0019885908210984,0.1047733671090167,3.120316505125904,0.0019885908210984,0.1047733671090167,3.120316505125904,0.0019885908210984,5.68628739,17.573,5559.7,0.956
979,0.02,0,no exoplaneta,False,0.0852109931298984,5.4303050784171685,0.0044986574919067,0.0852109931298984,5.4303050784171685,0.0044986574919067,0.0852109931298984,5.4303050784171685,0.0044986574919067,4.020628573,4.4085,20901.0,1.033
980,0.02,0,no exoplaneta,False,0.0852109931298984,5.4303050784171685,0.0044986574919067,0.0852109931298984,5.4303050784171685,0.0044986574919067,0.0852109931298984,5.4303050784171685,0.0044986574919067,4.020628573,4.4085,20901.0,1.033
981,0.06666666666666667,0,no exoplaneta,False,0.5395180911295865,3.254885327383987,0.0009584294220115,0.5395180911295865,3.254885327383987,0.0009584294220115,0.5395180911295865,3.254885327383987,0.0009584294220115,185.02288222,4.87326,43547.0,1.367
982,0.06666666666666667,0,no exoplaneta,False,0.5395180911295865,3.254885327383987,0.0009584294220115,0.5395180911295865,3.254885327383987,0.0009584294220115,0.5395180911295865,3.254885327383987,0.0009584294220115,185.02288222,4.87326,43547.0,1.367
983,0.14333333333333334,0,no exoplaneta,False,0.1797575329100875,2.41068854159225,0.0165796199559597,0.1797575329100875,2.41068854159225,0.0165796199559597,0.1797575329100875,2.41068854159225,0.0165796199559597,2.897432135,3.1793,1223.7,2.994
984,0.14333333333333334,0,no exoplaneta,False,0.1797575329100875,2.41068854159225,0.0165796199559597,0.1797575329100875,2.41068854159225,0.0165796199559597,0.1797575329100875,2.41068854159225,0.0165796199559597,2.897432135,3.1793,1223.7,2.994
985,0.9966666666666667,1,exoplaneta,True,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,8.70420525,2.9385,1074.9,0.863
986,0.9966666666666667,1,exoplaneta,True,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,8.70420525,2.9385,1074.9,0.863
987,0.9966666666666667,1,exoplaneta,True,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,8.70420525,2.9385,1074.9,0.863
988,0.9966666666666667,1,exoplaneta,True,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,0.2656922938738867,2.3223066136231134,0.0180566778977467,8.70420525,2.9385,1074.9,0.863
989,0.8866666666666667,1,exoplaneta,True,0.1182487196264504,3.28569998681513,0.0024275108010602,0.1182487196264504,3.28569998681513,0.0024275108010602,0.1182487196264504,3.28569998681513,0.0024275108010602,0.974868896,1.6191,197.6,0.832
990,0.8866666666666667,1,exoplaneta,True,0.1182487196264504,3.28569998681513,0.0024275108010602,0.1182487196264504,3.28569998681513,0.0024275108010602,0.1182487196264504,3.28569998681513,0.0024275108010602,0.974868896,1.6191,197.6,0.832
991,0.9033333333333333,1,exoplaneta,True,0.3892235313354619,2.8157310563367,0.0018002477352721,0.3892235313354619,2.8157310563367,0.0018002477352721,0.3892235313354619,2.8157310563367,0.0018002477352721,4.89721006,1.812,274.4,0.847
992,0.9033333333333333,1,exoplaneta,True,0.3892235313354619,2.8157310563367,0.0018002477352721,0.3892235313354619,2.8157310563367,0.0018002477352721,0.3892235313354619,2.8157310563367,0.0018002477352721,4.89721006,1.812,274.4,0.847
993,0.03,0,no exoplaneta,False,0.1128330184491293,2.815360872109617,0.0012061712357565,0.1128330184491293,2.815360872109617,0.0012061712357565,0.1128330184491293,2.815360872109617,0.0012061712357565,2.757794163,2.7644,39043.0,0.891
994,0.03,0,no exoplaneta,False,0.1128330184491293,2.815360872109617,0.0012061712357565,0.1128330184491293,2.815360872109617,0.0012061712357565,0.1128330184491293,2.815360872109617,0.0012061712357565,2.757794163,2.7644,39043.0,0.891
995,0.11333333333333333,0,no exoplaneta,False,,1.9705147195341264,0.1137173230349873,,1.9705147195341264,0.1137173230349873,,1.9705147195341264,0.1137173230349873,1.914158508,3.2917,7829.2,1.118
996,0.11333333333333333,0,no exoplaneta,False,,1.9705147195341264,0.1137173230349873,,1.9705147195341264,0.1137173230349873,,1.9705147195341264,0.1137173230349873,1.914158508,3.2917,7829.2,1.118
997,0.13,0,no exoplaneta,False,0.1967767528505389,3.767710100134118,0.005459786005375,0.1967767528505389,3.767710100134118,0.005459786005375,0.1967767528505389,3.767710100134118,0.005459786005375,3.98216698,2.396,381.3,1.548
998,0.13,0,no exoplaneta,False,0.1967767528505389,3.767710100134118,0.005459786005375,0.1967767528505389,3.767710100134118,0.005459786005375,0.1967767528505389,3.767710100134118,0.005459786005375,3.98216698,2.396,381.3,1.548
999,0.03333333333333333,0,no exoplaneta,False,0.1601289052854002,3.2460081225944646,0.0047247538275843,0.1601289052854002,3.2460081225944646,0.0047247538275843,0.1601289052854002,3.2460081225944646,0.0047247538275843,0.643794198,1.5662,456.7,0.83
1000,0.03333333333333333,0,no exoplaneta,False,0.1601289052854002,3.2460081225944646,0.0047247538275843,0.1601289052854002,3.2460081225944646,0.0047247538275843,0.1601289052854002,3.2460081225944646,0.0047247538275843,0.643794198,1.5662,456.7,0.83
1001,0.9966666666666667,1,exoplaneta,True,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,16.08832318,5.731,597.8,1.33
1002,0.9966666666666667,1,exoplaneta,True,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,16.08832318,5.731,597.8,1.33
1003,0.9966666666666667,1,exoplaneta,True,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,16.08832318,5.731,597.8,1.33
1004,0.9966666666666667,1,exoplaneta,True,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,16.08832318,5.731,597.8,1.33
1005,0.9966666666666667,1,exoplaneta,True,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,16.08832318,5.731,597.8,1.33
1006,0.9966666666666667,1,exoplaneta,True,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,,2.6900307042530684,-0.0013345245673962,16.08832318,5.731,597.8,1.33
1007,0.02666666666666667,0,no exoplaneta,False,0.2595976935687236,2.7776101654506813,0.0076145246126694,0.2595976935687236,2.7776101654506813,0.0076145246126694,0.2595976935687236,2.7776101654506813,0.0076145246126694,161.78832712,5.31,87750.0,1.212
1008,0.02666666666666667,0,no exoplaneta,False,0.2595976935687236,2.7776101654506813,0.0076145246126694,0.2595976935687236,2.7776101654506813,0.0076145246126694,0.2595976935687236,2.7776101654506813,0.0076145246126694,161.78832712,5.31,87750.0,1.212
1009,1.0,1,exoplaneta,True,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,16.56806842,4.2647,1331.4,0.716
1010,1.0,1,exoplaneta,True,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,16.56806842,4.2647,1331.4,0.716
1011,1.0,1,exoplaneta,True,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,16.56806842,4.2647,1331.4,0.716
1012,1.0,1,exoplaneta,True,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,0.1637334153162529,2.8128147651339623,0.006857598101874,16.56806842,4.2647,1331.4,0.716
1013,0.07666666666666666,0,no exoplaneta,False,0.2055025270496114,3.5235782689119266,0.0010791686876069,0.2055025270496114,3.5235782689119266,0.0010791686876069,0.2055025270496114,3.5235782689119266,0.0010791686876069,0.856895349,1.3078,82.2,0.873
1014,0.07666666666666666,0,no exoplaneta,False,0.2055025270496114,3.5235782689119266,0.0010791686876069,0.2055025270496114,3.5235782689119266,0.0010791686876069,0.2055025270496114,3.5235782689119266,0.0010791686876069,0.856895349,1.3078,82.2,0.873
1015,0.9833333333333333,1,exoplaneta,True,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,40.8065333,13.135,313.9,2.097
1016,0.9833333333333333,1,exoplaneta,True,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,40.8065333,13.135,313.9,2.097
1017,0.9833333333333333,1,exoplaneta,True,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,40.8065333,13.135,313.9,2.097
1018,0.9833333333333333,1,exoplaneta,True,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,0.2972848822812183,2.4750834688567984,0.0003436910800387,40.8065333,13.135,313.9,2.097
1019,0.9833333333333333,1,exoplaneta,True,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,6.61836309,3.6813,549.1,1.294
1020,0.9833333333333333,1,exoplaneta,True,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,6.61836309,3.6813,549.1,1.294
1021,0.9833333333333333,1,exoplaneta,True,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,6.61836309,3.6813,549.1,1.294
1022,0.9833333333333333,1,exoplaneta,True,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,0.2835036961518286,2.5158605685156235,-0.0011305289579168,6.61836309,3.6813,549.1,1.294
1023,0.05,0,no exoplaneta,False,0.1824375809636693,2.384203787250558,0.0546666267955869,0.1824375809636693,2.384203787250558,0.0546666267955869,0.1824375809636693,2.384203787250558,0.0546666267955869,5.251916208,4.9095,10624.0,0.872
1024,0.05,0,no exoplaneta,False,0.1824375809636693,2.384203787250558,0.0546666267955869,0.1824375809636693,2.384203787250558,0.0546666267955869,0.1824375809636693,2.384203787250558,0.0546666267955869,5.251916208,4.9095,10624.0,0.872
1025,0.03333333333333333,0,no exoplaneta,False,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,100.3039228,8.702,5450.0,0.772
1026,0.03333333333333333,0,no exoplaneta,False,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,100.3039228,8.702,5450.0,0.772
1027,0.03333333333333333,0,no exoplaneta,False,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,100.3039228,8.702,5450.0,0.772
1028,0.03333333333333333,0,no exoplaneta,False,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,0.1079728562277861,3.867469123430757,-0.0027514701600073,100.3039228,8.702,5450.0,0.772
1029,0.013333333333333334,0,no exoplaneta,False,0.1459258706992511,2.609152565229886,0.0146403155383581,0.1459258706992511,2.609152565229886,0.0146403155383581,0.1459258706992511,2.609152565229886,0.0146403155383581,0.986620248,3.9722,1345.8,1.385
1030,0.013333333333333334,0,no exoplaneta,False,0.1459258706992511,2.609152565229886,0.0146403155383581,0.1459258706992511,2.609152565229886,0.0146403155383581,0.1459258706992511,2.609152565229886,0.0146403155383581,0.986620248,3.9722,1345.8,1.385
1031,0.9233333333333333,1,exoplaneta,True,0.1945344730595898,3.22552722571478,-0.0066445428606587,0.1945344730595898,3.22552722571478,-0.0066445428606587,0.1945344730595898,3.22552722571478,-0.0066445428606587,8.39842977,6.344,340.1,1.044
1032,0.9233333333333333,1,exoplaneta,True,0.1945344730595898,3.22552722571478,-0.0066445428606587,0.1945344730595898,3.22552722571478,-0.0066445428606587,0.1945344730595898,3.22552722571478,-0.0066445428606587,8.39842977,6.344,340.1,1.044
1033,0.98,1,exoplaneta,True,0.3428200403497523,3.455416475607423,0.0005492767977598,0.3428200403497523,3.455416475607423,0.0005492767977598,0.3428200403497523,3.455416475607423,0.0005492767977598,3.4815917,1.8069,135.2,1.022
1034,0.98,1,exoplaneta,True,0.3428200403497523,3.455416475607423,0.0005492767977598,0.3428200403497523,3.455416475607423,0.0005492767977598,0.3428200403497523,3.455416475607423,0.0005492767977598,3.4815917,1.8069,135.2,1.022
1035,0.03333333333333333,0,no exoplaneta,False,0.2085174497985192,2.427152838203744,0.0550069643925779,0.2085174497985192,2.427152838203744,0.0550069643925779,0.2085174497985192,2.427152838203744,0.0550069643925779,8.360616221,7.5385,28066.0,2.445
1036,0.03333333333333333,0,no exoplaneta,False,0.2085174497985192,2.427152838203744,0.0550069643925779,0.2085174497985192,2.427152838203744,0.0550069643925779,0.2085174497985192,2.427152838203744,0.0550069643925779,8.360616221,7.5385,28066.0,2.445
1037,0.11666666666666667,0,no exoplaneta,False,0.1157332675922096,2.833251742870853,0.0369785515031433,0.1157332675922096,2.833251742870853,0.0369785515031433,0.1157332675922096,2.833251742870853,0.0369785515031433,1.838514968,2.7391,2721.7,0.94
1038,0.11666666666666667,0,no exoplaneta,False,0.1157332675922096,2.833251742870853,0.0369785515031433,0.1157332675922096,2.833251742870853,0.0369785515031433,0.1157332675922096,2.833251742870853,0.0369785515031433,1.838514968,2.7391,2721.7,0.94
1039,0.9633333333333334,1,exoplaneta,True,0.2776016438123707,2.9995918956922503,0.0013453311860037,0.2776016438123707,2.9995918956922503,0.0013453311860037,0.2776016438123707,2.9995918956922503,0.0013453311860037,35.61760233,8.4559,4634.9,0.779
1040,0.9633333333333334,1,exoplaneta,True,0.2776016438123707,2.9995918956922503,0.0013453311860037,0.2776016438123707,2.9995918956922503,0.0013453311860037,0.2776016438123707,2.9995918956922503,0.0013453311860037,35.61760233,8.4559,4634.9,0.779
1041,0.14666666666666667,0,no exoplaneta,False,0.3672351726430374,3.059193404035269,0.0010114775048739,0.3672351726430374,3.059193404035269,0.0010114775048739,0.3672351726430374,3.059193404035269,0.0010114775048739,1.09206833,1.8596,219.2,0.859
1042,0.14666666666666667,0,no exoplaneta,False,0.3672351726430374,3.059193404035269,0.0010114775048739,0.3672351726430374,3.059193404035269,0.0010114775048739,0.3672351726430374,3.059193404035269,0.0010114775048739,1.09206833,1.8596,219.2,0.859
1043,0.9733333333333334,1,exoplaneta,True,0.1669511197107593,2.9679691395658323,0.0060236578307948,0.1669511197107593,2.9679691395658323,0.0060236578307948,0.1669511197107593,2.9679691395658323,0.0060236578307948,10.12805158,3.517,477.4,0.82
1044,0.9733333333333334,1,exoplaneta,True,0.1669511197107593,2.9679691395658323,0.0060236578307948,0.1669511197107593,2.9679691395658323,0.0060236578307948,0.1669511197107593,2.9679691395658323,0.0060236578307948,10.12805158,3.517,477.4,0.82
1045,0.06,0,no exoplaneta,False,0.1629766798984333,2.9543085891618643,-0.0001826956770317,0.1629766798984333,2.9543085891618643,-0.0001826956770317,0.1629766798984333,2.9543085891618643,-0.0001826956770317,1.613001111,2.394,104.1,1.205
1046,0.06,0,no exoplaneta,False,0.1629766798984333,2.9543085891618643,-0.0001826956770317,0.1629766798984333,2.9543085891618643,-0.0001826956770317,0.1629766798984333,2.9543085891618643,-0.0001826956770317,1.613001111,2.394,104.1,1.205
1047,0.9133333333333333,1,exoplaneta,True,0.2793727575848741,3.1883504956009268,0.1519484949906041,0.2793727575848741,3.1883504956009268,0.1519484949906041,0.2793727575848741,3.1883504956009268,0.1519484949906041,3.770551475,3.8077,12440.0,1.075
1048,0.9133333333333333,1,exoplaneta,True,0.2793727575848741,3.1883504956009268,0.1519484949906041,0.2793727575848741,3.1883504956009268,0.1519484949906041,0.2793727575848741,3.1883504956009268,0.1519484949906041,3.770551475,3.8077,12440.0,1.075
1049,0.02666666666666667,0,no exoplaneta,False,0.0858418567199901,8.50547728000316,-0.0029966117753726,0.0858418567199901,8.50547728000316,-0.0029966117753726,0.0858418567199901,8.50547728000316,-0.0029966117753726,1.343767797,1.9405,4702.6,2.312
1050,0.02666666666666667,0,no exoplaneta,False,0.0858418567199901,8.50547728000316,-0.0029966117753726,0.0858418567199901,8.50547728000316,-0.0029966117753726,0.0858418567199901,8.50547728000316,-0.0029966117753726,1.343767797,1.9405,4702.6,2.312
1051,0.03666666666666667,0,no exoplaneta,False,0.1370287216730764,1.8584840739945,0.0035646623800504,0.1370287216730764,1.8584840739945,0.0035646623800504,0.1370287216730764,1.8584840739945,0.0035646623800504,29.12436474,3.4209,6496.0,0.481
1052,0.03666666666666667,0,no exoplaneta,False,0.1370287216730764,1.8584840739945,0.0035646623800504,0.1370287216730764,1.8584840739945,0.0035646623800504,0.1370287216730764,1.8584840739945,0.0035646623800504,29.12436474,3.4209,6496.0,0.481
1053,0.04,0,no exoplaneta,False,0.2756205555088125,3.270378655334268,0.0041358012465867,0.2756205555088125,3.270378655334268,0.0041358012465867,0.2756205555088125,3.270378655334268,0.0041358012465867,31.82814583,2.917,4456.8,0.92
1054,0.04,0,no exoplaneta,False,0.2756205555088125,3.270378655334268,0.0041358012465867,0.2756205555088125,3.270378655334268,0.0041358012465867,0.2756205555088125,3.270378655334268,0.0041358012465867,31.82814583,2.917,4456.8,0.92
1055,0.15333333333333332,0,no exoplaneta,False,0.2995901460455142,3.195353640183785,0.0073099987678218,0.2995901460455142,3.195353640183785,0.0073099987678218,0.2995901460455142,3.195353640183785,0.0073099987678218,3.629442796,5.63,426.6,1.217
1056,0.15333333333333332,0,no exoplaneta,False,0.2995901460455142,3.195353640183785,0.0073099987678218,0.2995901460455142,3.195353640183785,0.0073099987678218,0.2995901460455142,3.195353640183785,0.0073099987678218,3.629442796,5.63,426.6,1.217
1057,0.02,0,no exoplaneta,False,0.0973140110548447,4.802654304161491,0.0098419281338637,0.0973140110548447,4.802654304161491,0.0098419281338637,0.0973140110548447,4.802654304161491,0.0098419281338637,0.553261874,0.8875,1038.1,3.142
1058,0.02,0,no exoplaneta,False,0.0973140110548447,4.802654304161491,0.0098419281338637,0.0973140110548447,4.802654304161491,0.0098419281338637,0.0973140110548447,4.802654304161491,0.0098419281338637,0.553261874,0.8875,1038.1,3.142
1059,0.97,1,exoplaneta,True,,1.7560058337948397,0.0121659830554429,,1.7560058337948397,0.0121659830554429,,1.7560058337948397,0.0121659830554429,5.72812616,2.0295,643.4,0.548
1060,0.97,1,exoplaneta,True,,1.7560058337948397,0.0121659830554429,,1.7560058337948397,0.0121659830554429,,1.7560058337948397,0.0121659830554429,5.72812616,2.0295,643.4,0.548
1061,0.9433333333333334,1,exoplaneta,True,0.3591231183075257,2.7551497368711955,-0.0036493624847245,0.3591231183075257,2.7551497368711955,-0.0036493624847245,0.3591231183075257,2.7551497368711955,-0.0036493624847245,3.75574267,2.2911,417.4,0.788
1062,0.9433333333333334,1,exoplaneta,True,0.3591231183075257,2.7551497368711955,-0.0036493624847245,0.3591231183075257,2.7551497368711955,-0.0036493624847245,0.3591231183075257,2.7551497368711955,-0.0036493624847245,3.75574267,2.2911,417.4,0.788
1063,0.1,0,no exoplaneta,False,0.2199685465610849,4.130482834329393,0.0027204257043197,0.2199685465610849,4.130482834329393,0.0027204257043197,0.2199685465610849,4.130482834329393,0.0027204257043197,7.44042933,2.991,547.3,0.877
1064,0.1,0,no exoplaneta,False,0.2199685465610849,4.130482834329393,0.0027204257043197,0.2199685465610849,4.130482834329393,0.0027204257043197,0.2199685465610849,4.130482834329393,0.0027204257043197,7.44042933,2.991,547.3,0.877
1065,1.0,1,exoplaneta,True,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,6.581477136,3.0896,2318.9,0.973
1066,1.0,1,exoplaneta,True,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,6.581477136,3.0896,2318.9,0.973
1067,1.0,1,exoplaneta,True,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,6.581477136,3.0896,2318.9,0.973
1068,1.0,1,exoplaneta,True,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,6.581477136,3.0896,2318.9,0.973
1069,1.0,1,exoplaneta,True,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,6.581477136,3.0896,2318.9,0.973
1070,1.0,1,exoplaneta,True,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,0.0308598689654685,5.728486484153464,-0.006925511881347,6.581477136,3.0896,2318.9,0.973
1071,0.93,1,exoplaneta,True,0.3464893503215956,2.5532448383845074,0.0030222508161982,0.3464893503215956,2.5532448383845074,0.0030222508161982,0.3464893503215956,2.5532448383845074,0.0030222508161982,24.669192732,7.03515,7382.3,9.327
1072,0.93,1,exoplaneta,True,0.3464893503215956,2.5532448383845074,0.0030222508161982,0.3464893503215956,2.5532448383845074,0.0030222508161982,0.3464893503215956,2.5532448383845074,0.0030222508161982,24.669192732,7.03515,7382.3,9.327
1073,0.99,1,exoplaneta,True,0.3698087797647049,2.266822399201395,-0.0054749451320345,0.3698087797647049,2.266822399201395,-0.0054749451320345,0.3698087797647049,2.266822399201395,-0.0054749451320345,11.51517167,2.006,1357.4,0.798
1074,0.99,1,exoplaneta,True,0.3698087797647049,2.266822399201395,-0.0054749451320345,0.3698087797647049,2.266822399201395,-0.0054749451320345,0.3698087797647049,2.266822399201395,-0.0054749451320345,11.51517167,2.006,1357.4,0.798
1075,1.0,1,exoplaneta,True,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,7.641567589,3.41018,2269.7,1.055
1076,1.0,1,exoplaneta,True,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,7.641567589,3.41018,2269.7,1.055
1077,1.0,1,exoplaneta,True,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,7.641567589,3.41018,2269.7,1.055
1078,1.0,1,exoplaneta,True,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,7.641567589,3.41018,2269.7,1.055
1079,1.0,1,exoplaneta,True,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,7.641567589,3.41018,2269.7,1.055
1080,1.0,1,exoplaneta,True,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,0.0829536210866564,3.1487493255852748,0.0039297285664185,7.641567589,3.41018,2269.7,1.055
1081,0.30666666666666664,0,no exoplaneta,False,,2.736807188460948,-0.0012339651132228,,2.736807188460948,-0.0012339651132228,,2.736807188460948,-0.0012339651132228,30.6113932,3.576,3472.0,0.534
1082,0.30666666666666664,0,no exoplaneta,False,,2.736807188460948,-0.0012339651132228,,2.736807188460948,-0.0012339651132228,,2.736807188460948,-0.0012339651132228,30.6113932,3.576,3472.0,0.534
1083,0.9066666666666666,1,exoplaneta,True,0.2244440202842679,4.13503961953899,0.0027064797063736,0.2244440202842679,4.13503961953899,0.0027064797063736,0.2244440202842679,4.13503961953899,0.0027064797063736,7.40742502,3.675,442.0,0.961
1084,0.9066666666666666,1,exoplaneta,True,0.2244440202842679,4.13503961953899,0.0027064797063736,0.2244440202842679,4.13503961953899,0.0027064797063736,0.2244440202842679,4.13503961953899,0.0027064797063736,7.40742502,3.675,442.0,0.961
1085,0.05,0,no exoplaneta,False,0.1972440130165682,3.013155013438216,0.0044294017734192,0.1972440130165682,3.013155013438216,0.0044294017734192,0.1972440130165682,3.013155013438216,0.0044294017734192,569.934135,4.1904,18904.0,2.057
1086,0.05,0,no exoplaneta,False,0.1972440130165682,3.013155013438216,0.0044294017734192,0.1972440130165682,3.013155013438216,0.0044294017734192,0.1972440130165682,3.013155013438216,0.0044294017734192,569.934135,4.1904,18904.0,2.057
1087,0.07333333333333333,0,no exoplaneta,False,0.2726207441192614,3.0573845807069984,0.0064048363610512,0.2726207441192614,3.0573845807069984,0.0064048363610512,0.2726207441192614,3.0573845807069984,0.0064048363610512,5.09246539,3.659,254.0,0.751
1088,0.07333333333333333,0,no exoplaneta,False,0.2726207441192614,3.0573845807069984,0.0064048363610512,0.2726207441192614,3.0573845807069984,0.0064048363610512,0.2726207441192614,3.0573845807069984,0.0064048363610512,5.09246539,3.659,254.0,0.751
1089,0.13333333333333333,0,no exoplaneta,False,0.1603479130035111,2.9435644719701988,-0.0027491185115735,0.1603479130035111,2.9435644719701988,-0.0027491185115735,0.1603479130035111,2.9435644719701988,-0.0027491185115735,1.103971357,0.926,317.9,0.746
1090,0.13333333333333333,0,no exoplaneta,False,0.1603479130035111,2.9435644719701988,-0.0027491185115735,0.1603479130035111,2.9435644719701988,-0.0027491185115735,0.1603479130035111,2.9435644719701988,-0.0027491185115735,1.103971357,0.926,317.9,0.746
