kepid,asymmetry_index,v_u_kurtosis,ingress_slope,egress_slope,loc_rowid,kepoi_name,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2
6629332,0.1513408839949745,3.745941336004191,0.0001132794785791,-0.0160323195306051,959,K01227.01,,FALSE POSITIVE,0,1,0,2.155278342,1.009e-06,-1.009e-06,133.576109,0.000394,-0.000394,2454966.576,0.000394,-0.000394,0.926,3.878,-0.081,2.1064,0.0248,-0.0248,,,,20739.0,182.0,-182.0,142.7,5665.0,152.0,-152.0,0.82,0.191,-0.076
6387450,0.0749024287108223,6.0050521383542,-0.002855815473037,3.644673466720888e-05,960,K01228.01,,FALSE POSITIVE,0,1,0,3.661326482,7.15e-07,-7.15e-07,135.26995,0.000165,-0.000165,2454968.27,0.000165,-0.000165,0.812,0.004,-0.005,2.5714,0.013,-0.013,,,,17846.0,61.1,-61.1,424.6,5319.0,175.0,-159.0,0.798,0.11,-0.099
6470149,0.1447183118006677,3.463108887773508,0.0003776773542706,0.0010180429903421,963,K01230.01,,FALSE POSITIVE,0,1,0,165.739861,0.0001766,-0.0001766,214.039466,0.000844,-0.000844,2455047.039,0.000844,-0.000844,0.263,0.056,-0.114,24.9393,0.0747,-0.0747,,,,7343.4,15.8,-15.8,527.8,5019.0,51.0,-103.0,6.836,0.426,-1.192
10549562,0.0507262112787108,2.169004342923501,-0.0079870816214588,0.0076653309251173,964,K01294.01,,FALSE POSITIVE,0,1,1,9.08937826,2.325e-05,-2.325e-05,139.08364,0.00192,-0.00192,2454972.084,0.00192,-0.00192,0.982,0.102,-0.018,6.255,0.153,-0.153,,,,779.8,14.5,-14.5,72.7,6739.0,187.0,-258.0,1.275,0.391,-0.168
10874614,,2.2935469223051883,0.0001461932531606,0.0004478026952372,965,K00017.01,Kepler-6 b,CONFIRMED,0,0,0,3.234699282,1.19e-07,-1.19e-07,121.4865708,2.92e-05,-2.92e-05,2454954.487,2.92e-05,-2.92e-05,0.079,0.003,-0.058,3.59385,0.00078,-0.00078,,,,10559.0,4.2,-4.2,3003.8,5640.0,113.0,-101.0,1.291,0.095,-0.095
10666230,0.1551249426371566,3.0023631753167392,-0.0084903739665167,0.0071810266463472,967,K01295.01,,FALSE POSITIVE,0,1,0,1.577800747,1.293e-06,-1.293e-06,133.307724,0.000695,-0.000695,2454966.308,0.000695,-0.000695,1.332,4.112,-0.101,2.1626,0.0361,-0.0361,,,,697.7,10.5,-10.5,79.6,6089.0,164.0,-182.0,0.802,0.212,-0.071
10971674,0.0383722939993882,10.803328496785548,-0.0165064922275875,-0.0097101735115265,968,K01296.01,,FALSE POSITIVE,0,1,0,2.380862632,1.16e-07,-1.16e-07,135.3252117,4.05e-05,-4.05e-05,2454968.325,4.05e-05,-4.05e-05,0.664,0.001,-0.001,4.20416,0.0033,-0.0033,,,,32634.0,15.7,-15.7,2590.6,5821.0,158.0,-176.0,1.129,0.313,-0.227
6891543,0.0582763578623205,1.924019411212705,0.002582775940544,0.0028746345822617,969,K01354.01,,FALSE POSITIVE,0,0,1,1.752567456,3.138e-06,-3.138e-06,134.47196,0.00156,-0.00156,2454967.472,0.00156,-0.00156,1.218,0.664,-0.057,5.4993,0.079,-0.079,,,,607.3,7.9,-7.9,92.2,5739.0,156.0,-173.0,0.996,0.274,-0.126
7211141,,5.2365569279507165,-0.0057527447135943,0.0025473842901904,970,K01355.01,Kepler-827 b,CONFIRMED,0,0,0,51.92920654,9.598e-05,-9.598e-05,151.93321,0.0015,-0.0015,2454984.933,0.0015,-0.0015,0.398,0.412,-0.223,5.2637,0.0622,-0.0622,,,,3425.8,48.7,-48.7,81.8,5671.0,85.0,-77.0,1.442,0.237,-0.316
7376983,0.2802588907216289,2.9128864655425315,-0.0194784367268044,0.0174099170162063,973,K01358.01,Kepler-1987 d,CONFIRMED,0,0,0,5.644914154,8.778e-06,-8.778e-06,356.73699,0.0011,-0.0011,2455189.737,0.0011,-0.0011,0.445,0.037,-0.445,2.2599,0.0433,-0.0433,,,,1397.9,24.4,-24.4,63.9,4769.0,172.0,-172.0,0.714,0.068,-0.049
7376983,0.2802588907216289,2.9128864655425315,-0.0194784367268044,0.0174099170162063,973,K01358.01,Kepler-1987 d,CONFIRMED,0,0,0,5.644914154,8.778e-06,-8.778e-06,356.73699,0.0011,-0.0011,2455189.737,0.0011,-0.0011,0.445,0.037,-0.445,2.2599,0.0433,-0.0433,,,,1397.9,24.4,-24.4,63.9,4769.0,172.0,-172.0,0.714,0.068,-0.049
7376983,0.2802588907216289,2.9128864655425315,-0.0194784367268044,0.0174099170162063,973,K01358.01,Kepler-1987 d,CONFIRMED,0,0,0,5.644914154,8.778e-06,-8.778e-06,356.73699,0.0011,-0.0011,2455189.737,0.0011,-0.0011,0.445,0.037,-0.445,2.2599,0.0433,-0.0433,,,,1397.9,24.4,-24.4,63.9,4769.0,172.0,-172.0,0.714,0.068,-0.049
7376983,0.2802588907216289,2.9128864655425315,-0.0194784367268044,0.0174099170162063,973,K01358.01,Kepler-1987 d,CONFIRMED,0,0,0,5.644914154,8.778e-06,-8.778e-06,356.73699,0.0011,-0.0011,2455189.737,0.0011,-0.0011,0.445,0.037,-0.445,2.2599,0.0433,-0.0433,,,,1397.9,24.4,-24.4,63.9,4769.0,172.0,-172.0,0.714,0.068,-0.049
5084942,0.1575931970863103,2.473240369635556,-0.012408041178048,0.0092104478947126,974,K00161.01,Kepler-475 b,CONFIRMED,0,0,0,3.105507835,1.149e-06,-1.149e-06,133.210427,0.000311,-0.000311,2454966.21,0.000311,-0.000311,0.799,0.001,-0.561,1.7458,0.0224,-0.0224,,,,904.6,6.0,-6.0,178.6,4989.0,90.0,-110.0,0.791,0.052,-0.028
11125936,0.076462070295881,3.140439681557134,-0.019450396870641,0.0207709552149312,975,K01419.01,,FALSE POSITIVE,0,1,1,1.336109338,5.1e-07,-5.1e-07,178.258786,0.0003,-0.0003,2455011.259,0.0003,-0.0003,1.28,4.324,-0.123,1.7419,0.0171,-0.0171,,,,2204.3,18.1,-18.1,150.0,6119.0,183.0,-201.0,0.967,0.301,-0.12
11497958,0.2504955304902481,2.951460783043922,0.0051685635374155,-0.0037518661213559,978,K01422.01,Kepler-296 c,CONFIRMED,0,0,0,5.841636615,9.841e-06,-9.841e-06,135.92315,0.00132,-0.00132,2454968.923,0.00132,-0.00132,0.026,0.405,-0.026,1.8734,0.0467,-0.0467,,,,1336.3,37.0,-37.0,41.1,3526.0,71.0,-78.0,0.383,0.048,-0.058
11497958,0.2504955304902481,2.951460783043922,0.0051685635374155,-0.0037518661213559,978,K01422.01,Kepler-296 c,CONFIRMED,0,0,0,5.841636615,9.841e-06,-9.841e-06,135.92315,0.00132,-0.00132,2454968.923,0.00132,-0.00132,0.026,0.405,-0.026,1.8734,0.0467,-0.0467,,,,1336.3,37.0,-37.0,41.1,3526.0,71.0,-78.0,0.383,0.048,-0.058
11497958,0.2504955304902481,2.951460783043922,0.0051685635374155,-0.0037518661213559,978,K01422.01,Kepler-296 c,CONFIRMED,0,0,0,5.841636615,9.841e-06,-9.841e-06,135.92315,0.00132,-0.00132,2454968.923,0.00132,-0.00132,0.026,0.405,-0.026,1.8734,0.0467,-0.0467,,,,1336.3,37.0,-37.0,41.1,3526.0,71.0,-78.0,0.383,0.048,-0.058
6665223,0.3605483217083555,4.176345407995654,-0.0014718087331844,0.0008094510178079,982,K01232.01,,FALSE POSITIVE,0,1,0,119.40817159,6.606e-05,-6.606e-05,232.649303,0.000466,-0.000466,2455065.649,0.000466,-0.000466,0.915,0.013,-0.011,9.3537,0.0357,-0.0357,,,,18563.0,55.0,-55.0,508.4,5316.0,106.0,-106.0,0.872,0.07,-0.07
6545358,0.1497189349854443,2.7113979253629386,-0.0011713812347103,-0.0055042536744199,983,K01233.01,,FALSE POSITIVE,0,1,1,1.171536413,9.84e-07,-9.84e-07,178.597581,0.000708,-0.000708,2455011.598,0.000708,-0.000708,0.973,0.48,-0.022,1.5878,0.0441,-0.0441,,,,1132.7,21.2,-21.2,67.0,7021.0,219.0,-406.0,1.485,0.411,-0.221
6390824,0.2345604223279682,3.239931118307325,-0.0111868322093638,0.0081674114028772,984,K01234.01,,FALSE POSITIVE,0,0,1,0.973547911,1.6e-06,-1.6e-06,133.49742,0.00148,-0.00148,2454966.497,0.00148,-0.00148,1.097,1.757,-0.054,2.2858,0.0809,-0.0809,,,,435.7,13.9,-13.9,38.7,6084.0,171.0,-214.0,0.863,0.246,-0.077
6546528,0.2202375495383497,2.24300458168582,-0.0007362880699958,-0.0012457418180128,985,K01235.01,,FALSE POSITIVE,0,1,1,3.053563251,6.107e-06,-6.107e-06,133.88354,0.00177,-0.00177,2454966.884,0.00177,-0.00177,1.208,5.729,-0.113,3.2551,0.0839,-0.0839,,,,508.4,12.2,-12.2,50.4,5764.0,155.0,-155.0,0.863,0.202,-0.072
10676923,0.1510214809462242,3.6961843971100095,-0.0025082377036383,0.0026675192682891,986,K01297.01,,FALSE POSITIVE,0,0,1,1.031096352,2.796e-06,-2.796e-06,133.93938,0.00214,-0.00214,2454966.939,0.00214,-0.00214,0.979,0.175,-0.054,2.781,0.171,-0.171,,,,265.4,10.2,-10.2,37.8,6371.0,176.0,-220.0,1.072,0.363,-0.121
10604335,0.1476317670302451,2.7426781741155275,0.0064372464299088,0.0036479323453059,987,K01298.01,Kepler-283 b,CONFIRMED,0,0,0,11.00817635,1.701e-05,-1.701e-05,143.22611,0.00129,-0.00129,2454976.226,0.00129,-0.00129,0.025,0.408,-0.025,2.013,0.0436,-0.0436,,,,1462.5,40.0,-40.0,42.1,4141.0,83.0,-91.0,0.582,0.027,-0.03
10604335,0.1476317670302451,2.7426781741155275,0.0064372464299088,0.0036479323453059,987,K01298.01,Kepler-283 b,CONFIRMED,0,0,0,11.00817635,1.701e-05,-1.701e-05,143.22611,0.00129,-0.00129,2454976.226,0.00129,-0.00129,0.025,0.408,-0.025,2.013,0.0436,-0.0436,,,,1462.5,40.0,-40.0,42.1,4141.0,83.0,-91.0,0.582,0.027,-0.03
10864656,0.2020390881273142,4.208154866641621,0.0036249972905032,-0.0013690272718651,989,K01299.01,Kepler-432 b,CONFIRMED,0,0,0,52.5008645,0.0001465,-0.0001465,171.52114,0.00222,-0.00222,2455004.521,0.00222,-0.00222,0.11,0.254,-0.11,14.9066,0.0781,-0.0781,,,,946.7,9.2,-9.2,116.2,4976.0,54.0,-74.0,4.157,0.205,-0.513
10975146,0.2432585833434152,2.8975518571673584,-0.0036912739677007,0.0045021018981509,990,K01300.01,Kepler-808 b,CONFIRMED,0,0,0,0.63133171,3.41e-07,-3.41e-07,133.94488,0.000399,-0.000399,2454966.945,0.000399,-0.000399,0.726,0.002,-0.519,1.1487,0.0186,-0.0186,,,,434.5,6.0,-6.0,95.8,4441.0,133.0,-146.0,0.53,0.038,-0.046
10538176,0.4115026859926362,2.869405771326993,-0.0075683685446454,0.0101634308592232,991,K01301.01,Kepler-284 b,CONFIRMED,0,0,0,12.69905011,4.307e-05,-4.307e-05,184.9868,0.00291,-0.00291,2455017.987,0.00291,-0.00291,0.663,0.268,-0.442,2.9899,0.0891,-0.0891,,,,797.4,29.5,-29.5,30.4,5291.0,84.0,-73.0,0.882,0.072,-0.059
10538176,0.4115026859926362,2.869405771326993,-0.0075683685446454,0.0101634308592232,991,K01301.01,Kepler-284 b,CONFIRMED,0,0,0,12.69905011,4.307e-05,-4.307e-05,184.9868,0.00291,-0.00291,2455017.987,0.00291,-0.00291,0.663,0.268,-0.442,2.9899,0.0891,-0.0891,,,,797.4,29.5,-29.5,30.4,5291.0,84.0,-73.0,0.882,0.072,-0.059
6946199,,2.426618358329755,0.0033024355801138,0.0003531143458854,995,K01359.01,Kepler-1744 b,CONFIRMED,0,0,0,37.1011418,0.0001187,-0.0001187,370.4803,0.00202,-0.00202,2455203.48,0.00202,-0.00202,0.41,0.473,-0.225,5.5556,0.0788,-0.0788,,,,1357.5,27.4,-27.4,55.2,5986.0,179.0,-215.0,0.85,0.234,-0.094
11177707,0.2016860091255938,3.5421458666613512,-0.0039361073392118,-0.0005473808882597,998,K01423.01,Kepler-841 b,CONFIRMED,0,0,0,124.4197175,0.0003491,-0.0003491,150.59616,0.00193,-0.00193,2454983.596,0.00193,-0.00193,0.017,0.39,-0.017,3.7197,0.082,-0.082,,,,4107.0,118.0,-118.0,39.9,5066.0,70.0,-90.0,1.659,0.285,-0.854
11611600,0.1779740097932946,2.956871584716839,-0.0044315296897844,0.0054364142214292,999,K01424.01,Kepler-842 b,CONFIRMED,0,0,0,1.219568047,1.074e-06,-1.074e-06,133.460233,0.000741,-0.000741,2454966.46,0.000741,-0.000741,0.067,0.397,-0.067,1.5681,0.026,-0.026,,,,494.9,9.1,-9.1,65.9,4838.0,130.0,-145.0,0.701,0.076,-0.047
11254382,,2.956612673074416,-0.0001572257359492,0.0004015432059225,1000,K01425.01,Kepler-843 b,CONFIRMED,0,0,0,2.05388477,3.356e-06,-3.356e-06,133.73432,0.00126,-0.00126,2454966.734,0.00126,-0.00126,0.282,0.19,-0.282,2.1635,0.0445,-0.0445,,,,546.7,12.7,-12.7,50.0,5632.0,76.0,-76.0,1.176,0.18,-0.198
6677841,0.255026997572252,2.784019151259403,-0.0004764611945406,0.0007499801866972,1002,K01236.01,Kepler-279 c,CONFIRMED,0,0,0,35.7353616,0.0001224,-0.0001224,151.1133,0.00277,-0.00277,2454984.113,0.00277,-0.00277,0.878,0.051,-0.613,8.491,0.214,-0.214,,,,778.8,14.1,-14.1,58.4,6366.0,116.0,-116.0,1.697,0.285,-0.38
6677841,0.255026997572252,2.784019151259403,-0.0004764611945406,0.0007499801866972,1002,K01236.01,Kepler-279 c,CONFIRMED,0,0,0,35.7353616,0.0001224,-0.0001224,151.1133,0.00277,-0.00277,2454984.113,0.00277,-0.00277,0.878,0.051,-0.613,8.491,0.214,-0.214,,,,778.8,14.1,-14.1,58.4,6366.0,116.0,-116.0,1.697,0.285,-0.38
6677841,0.255026997572252,2.784019151259403,-0.0004764611945406,0.0007499801866972,1002,K01236.01,Kepler-279 c,CONFIRMED,0,0,0,35.7353616,0.0001224,-0.0001224,151.1133,0.00277,-0.00277,2454984.113,0.00277,-0.00277,0.878,0.051,-0.613,8.491,0.214,-0.214,,,,778.8,14.1,-14.1,58.4,6366.0,116.0,-116.0,1.697,0.285,-0.38
6531491,0.1339501178433078,2.342168014033649,-0.0226024427534687,0.0253846639836031,1006,K01237.01,,FALSE POSITIVE,0,1,1,14.32407216,4.289e-05,-4.289e-05,364.39537,0.0022,-0.0022,2455197.395,0.0022,-0.0022,1.292,65.48,-0.212,4.6577,0.0965,-0.0965,,,,2053.9,42.4,-42.4,58.0,6022.0,190.0,-232.0,1.039,0.331,-0.118
6383821,0.3252405197246915,3.54382734738124,-0.0004786592588126,-0.0004473470157794,1007,K01238.01,Kepler-797 b,CONFIRMED,0,0,0,27.07237655,8.99e-05,-8.99e-05,139.1127,0.00275,-0.00275,2454972.113,0.00275,-0.00275,0.015,0.385,-0.015,6.9592,0.0871,-0.0871,,,,514.2,13.6,-13.6,44.0,5936.0,65.0,-94.0,0.965,0.119,-0.04
10724369,0.2264122882407463,2.5613948875596653,0.0014207798266613,-0.0025383794588539,1009,K01302.01,Kepler-809 b,CONFIRMED,0,0,0,55.6391882,0.0002097,-0.0002097,187.55044,0.00276,-0.00276,2455020.55,0.00276,-0.00276,0.811,0.062,-0.553,7.316,0.131,-0.131,,,,853.0,20.1,-20.1,48.3,5949.0,176.0,-193.0,0.962,0.297,-0.099
10744335,0.1685980265358981,3.1531111578210536,-0.0040061436536279,-0.0026580598761257,1012,K01304.01,Kepler-810 b,CONFIRMED,0,0,0,4.59726613,2.459e-05,-2.459e-05,136.47837,0.00419,-0.00419,2454969.478,0.00419,-0.00419,0.033,0.443,-0.033,2.909,0.134,-0.134,,,,313.0,21.5,-21.5,17.0,5999.0,189.0,-210.0,0.959,0.3,-0.1
4860678,,2.475353114681526,-0.0090936370579992,0.0050380649658202,1013,K01602.01,Kepler-1758 b,CONFIRMED,0,0,0,9.97716876,8.015e-05,-8.015e-05,137.2361,0.00549,-0.00549,2454970.236,0.00549,-0.00549,0.002,0.448,-0.002,5.908,0.22,-0.22,,,,252.9,12.7,-12.7,21.8,5557.0,83.0,-72.0,1.616,0.254,-0.413
5177104,0.3111054608378156,2.769060610648427,-0.0031229272034117,0.0033941642490753,1014,K01603.01,Kepler-904 b,CONFIRMED,0,0,0,3.02168007,8.511e-06,-8.511e-06,133.47243,0.00247,-0.00247,2454966.472,0.00247,-0.00247,0.349,0.11,-0.349,2.8264,0.0746,-0.0746,,,,171.9,6.0,-6.0,32.9,6201.0,169.0,-206.0,0.989,0.291,-0.097
7023960,,,0.0043288033094524,-0.0001232528083855,1015,K00187.01,,FALSE POSITIVE,0,1,0,30.882538697,3.838e-06,-3.838e-06,151.5295103,9.88e-05,-9.88e-05,2454984.53,9.88e-05,-9.88e-05,0.197,0.026,-0.046,5.3737,0.0103,-0.0103,,,,24012.0,23.3,-23.3,1266.2,6014.0,163.0,-199.0,0.993,0.302,-0.101
10033279,0.3468800943500141,4.214039133943721,0.0004719847359794,0.0002667251675884,1016,K01604.01,,FALSE POSITIVE,0,0,1,72.4914068,0.0001681,-0.0001681,139.77857,0.00196,-0.00196,2454972.779,0.00196,-0.00196,0.989,61.66,-0.024,3.612,0.111,-0.111,,,,1063.5,32.1,-32.1,39.2,5754.0,155.0,-173.0,2.758,0.532,-0.988
5009189,0.4365388758831997,3.684866547013851,-0.0010276096589309,0.0022396087000733,1017,K01605.01,,FALSE POSITIVE,0,1,0,4.93913074,1.109e-05,-1.109e-05,135.05172,0.00192,-0.00192,2454968.052,0.00192,-0.00192,1.167,69.42,-0.133,1.362,0.106,-0.106,,,,382.9,22.5,-22.5,22.0,5956.0,176.0,-193.0,1.17,0.348,-0.214
8230616,0.0931528364466121,3.524154610023026,-0.000316636393573,-0.0015469316240427,1018,K01713.02,Kepler-316 b,CONFIRMED,0,0,0,2.240486703,3.666e-06,-3.666e-06,137.82477,0.00137,-0.00137,2454970.825,0.00137,-0.00137,0.461,0.459,-0.252,1.3988,0.0448,-0.0448,,,,436.3,14.7,-14.7,33.8,4198.0,83.0,-83.0,0.574,0.032,-0.028
8230616,0.0931528364466121,3.524154610023026,-0.000316636393573,-0.0015469316240427,1018,K01713.02,Kepler-316 b,CONFIRMED,0,0,0,2.240486703,3.666e-06,-3.666e-06,137.82477,0.00137,-0.00137,2454970.825,0.00137,-0.00137,0.461,0.459,-0.252,1.3988,0.0448,-0.0448,,,,436.3,14.7,-14.7,33.8,4198.0,83.0,-83.0,0.574,0.032,-0.028
9836959,0.2977352842282367,3.2510375466654398,-0.0006540775972015,-0.000328852042477,1019,K01715.01,Kepler-1766 b,CONFIRMED,0,0,0,105.0145774,0.0004852,-0.0004852,228.94455,0.0037,-0.0037,2455061.945,0.0037,-0.0037,0.954,0.046,-0.675,7.426,0.317,-0.317,,,,296.0,9.8,-9.8,33.9,5868.0,105.0,-117.0,1.042,0.144,-0.129
9838949,0.0743534826793337,1.2630084020094148,-0.0081978147799922,0.0017862640826652,1020,K01716.01,Kepler-935 b,CONFIRMED,0,0,0,4.88084456,1.457e-05,-1.457e-05,136.19585,0.00253,-0.00253,2454969.196,0.00253,-0.00253,0.227,0.213,-0.227,2.5574,0.0747,-0.0747,,,,343.0,12.4,-12.4,32.6,4929.0,148.0,-148.0,0.861,0.135,-0.098
9895006,0.2778208735450881,4.097195479320715,-0.003942805557336,0.0034149842790797,1021,K01717.01,Kepler-936 b,CONFIRMED,0,0,0,10.56137217,4.34e-05,-4.34e-05,133.76396,0.00339,-0.00339,2454966.764,0.00339,-0.00339,0.963,0.01,-0.675,3.2645,0.0936,-0.0936,,,,238.4,12.5,-12.5,21.7,5610.0,166.0,-166.0,1.171,0.319,-0.213
9896558,,3.0868715098309893,0.0015160401141135,-0.0001758298288694,1022,K01718.01,Kepler-937 b,CONFIRMED,0,0,0,67.6690554,0.0004003,-0.0004003,198.19427,0.00492,-0.00492,2455031.194,0.00492,-0.00492,0.354,0.108,-0.354,9.556,0.155,-0.155,,,,961.1,27.4,-27.4,37.2,6127.0,192.0,-213.0,1.08,0.32,-0.172
9589323,0.1305381045483112,3.404574229069107,0.0008446257319023,0.0025293818077462,1023,K01488.01,Kepler-861 b,CONFIRMED,0,0,0,3.949627144,5.3e-06,-5.3e-06,134.61096,0.00113,-0.00113,2454967.611,0.00113,-0.00113,0.049,0.379,-0.049,1.5485,0.0387,-0.0387,,,,807.2,21.7,-21.7,45.1,5155.0,170.0,-154.0,0.836,0.104,-0.078
9823487,0.1164998916930266,3.0454636449140096,-0.0033520097894914,-0.0063707136136737,1024,K01489.01,Kepler-1753 b,CONFIRMED,0,0,0,16.00460392,5.995e-05,-5.995e-05,140.47981,0.00301,-0.00301,2454973.48,0.00301,-0.00301,0.49,0.04,-0.424,3.9475,0.0887,-0.0887,,,,831.9,28.2,-28.2,34.3,5180.0,155.0,-155.0,0.769,0.111,-0.056
9602514,0.2379186964326023,2.3905107509039536,-0.0012700042117603,0.0013602362566826,1025,K01490.01,,FALSE POSITIVE,0,0,1,3.55650737,1.397e-05,-1.397e-05,133.51831,0.00319,-0.00319,2454966.518,0.00319,-0.00319,0.01,0.302,-0.01,8.545,0.112,-0.112,,,,293.6,4.6,-4.6,77.1,4951.0,148.0,-133.0,1.843,1.094,-1.094
9726659,,2.5423135921222517,0.0013618039477018,0.0037553302684939,1026,K01491.01,Kepler-862 b,CONFIRMED,0,0,0,3.148661555,8.304e-06,-8.304e-06,356.93612,0.0017,-0.0017,2455189.936,0.0017,-0.0017,0.652,0.006,-0.51,2.1978,0.0586,-0.0586,,,,550.5,18.3,-18.3,35.3,5258.0,184.0,-184.0,0.873,0.159,-0.119
12108312,0.1396253683123085,3.398275881463819,-0.0037958843391014,0.0037214075879437,1027,K01492.01,,FALSE POSITIVE,0,1,1,0.70544824,5.67e-07,-5.67e-07,133.807063,0.000657,-0.000657,2454966.807,0.000657,-0.000657,1.2,0.278,-0.144,2.9423,0.0428,-0.0428,,,,462.4,4.9,-4.9,118.2,5717.0,155.0,-172.0,0.826,0.199,-0.08
9573539,0.149103179790205,2.0891094112666893,0.0043007716476765,0.0021359489029297,1031,K00180.01,Kepler-484 b,CONFIRMED,0,0,0,10.04556377,1.571e-05,-1.571e-05,129.09371,0.00131,-0.00131,2454962.094,0.00131,-0.00131,0.075,0.359,-0.075,3.2027,0.0445,-0.0445,,,,671.4,11.7,-11.7,66.5,5632.0,101.0,-124.0,0.853,0.109,-0.039
9886661,0.1417671619783009,5.306438712807858,0.0006961896374387,-6.68222107372388e-05,1033,K01606.01,Kepler-905 b,CONFIRMED,0,0,0,5.082748362,8.712e-06,-8.712e-06,133.21176,0.00157,-0.00157,2454966.212,0.00157,-0.00157,0.063,0.391,-0.063,1.7732,0.046,-0.046,,,,276.7,8.0,-8.0,40.9,5430.0,97.0,-108.0,0.858,0.105,-0.035
5477805,0.2237231098723931,2.522264133200102,-0.00204014645277,-0.000277133995179,1034,K01607.01,,FALSE POSITIVE,0,0,1,5.00673576,1.527e-05,-1.527e-05,134.54239,0.00255,-0.00255,2454967.542,0.00255,-0.00255,0.599,0.31,-0.378,1.9398,0.0808,-0.0808,,,,191.2,8.8,-8.8,26.6,6116.0,191.0,-212.0,1.383,0.394,-0.433
10055126,0.2818968308272067,3.378534155915054,-0.0002610144291958,0.0031012695811239,1035,K01608.01,Kepler-311 b,CONFIRMED,0,0,0,9.17617167,3.418e-05,-3.418e-05,138.71393,0.00304,-0.00304,2454971.714,0.00304,-0.00304,0.107,0.324,-0.107,4.2642,0.0897,-0.0897,,,,206.9,6.5,-6.5,34.3,5903.0,106.0,-117.0,1.156,0.185,-0.166
10055126,0.2818968308272067,3.378534155915054,-0.0002610144291958,0.0031012695811239,1035,K01608.01,Kepler-311 b,CONFIRMED,0,0,0,9.17617167,3.418e-05,-3.418e-05,138.71393,0.00304,-0.00304,2454971.714,0.00304,-0.00304,0.107,0.324,-0.107,4.2642,0.0897,-0.0897,,,,206.9,6.5,-6.5,34.3,5903.0,106.0,-117.0,1.156,0.185,-0.166
5009743,0.3129716425040578,3.1393305522489747,-0.0014617864602456,0.0033726244583755,1037,K01609.01,Kepler-906 b,CONFIRMED,0,0,0,41.6980186,0.0001434,-0.0001434,169.57548,0.0028,-0.0028,2455002.575,0.0028,-0.0028,0.002,0.407,-0.002,5.7047,0.0839,-0.0839,,,,440.8,11.6,-11.6,43.4,5997.0,107.0,-131.0,0.971,0.145,-0.067
10015937,,2.827800949345611,0.0031885341146124,0.0031931878774246,1038,K01720.01,Kepler-1767 b,CONFIRMED,0,0,0,59.6585348,0.0005578,-0.0005578,168.08764,0.00603,-0.00603,2455001.088,0.00603,-0.00603,0.956,0.003,-0.675,5.514,0.353,-0.353,,,,1043.8,55.8,-55.8,21.2,5243.0,84.0,-73.0,0.831,0.069,-0.04
10019065,0.4003495166718364,3.04526326422363,0.0004771082552701,0.0006860457973063,1039,K01721.01,Kepler-938 b,CONFIRMED,0,0,0,52.6298542,0.0003281,-0.0003281,155.61064,0.00569,-0.00569,2454988.611,0.00569,-0.00569,0.311,0.147,-0.311,6.118,0.166,-0.166,,,,675.8,29.1,-29.1,27.2,5339.0,88.0,-72.0,1.433,0.212,-0.531
7950644,0.3394518174251337,2.977646886329114,0.0013857805251473,0.0007286937519065,1040,K00192.01,Kepler-427 b,CONFIRMED,0,0,0,10.290994129,1.004e-06,-1.004e-06,137.0220594,8.17e-05,-8.17e-05,2454970.022,8.17e-05,-8.17e-05,0.049,0.01,-0.049,4.28889,0.00281,-0.00281,,,,9655.7,8.9,-8.9,1245.7,5803.0,78.0,-78.0,1.373,0.206,-0.308
10080248,0.3106160166915214,3.219213469919378,-0.0035629693054268,-0.003524856709309,1041,K01722.01,Kepler-939 b,CONFIRMED,0,0,0,14.8783945,0.0001347,-0.0001347,142.96841,0.00642,-0.00642,2454975.968,0.00642,-0.00642,0.749,0.194,-0.534,7.491,0.202,-0.202,,,,322.8,16.1,-16.1,22.9,5822.0,157.0,-174.0,0.837,0.251,-0.084
10213902,0.2398324956143646,4.176126257722093,-0.0032106703024033,0.0033338486571094,1042,K01723.01,Kepler-940 b,CONFIRMED,0,0,0,59.6222627,0.0003077,-0.0003077,138.13805,0.00422,-0.00422,2454971.138,0.00422,-0.00422,0.873,0.017,-0.599,6.888,0.159,-0.159,,,,993.4,35.5,-35.5,31.9,6108.0,168.0,-210.0,0.997,0.266,-0.114
9842906,0.2946925485118149,4.568088002570527,0.0036360555179068,0.0001726606351593,1043,K01493.01,,FALSE POSITIVE,0,0,1,4.9883873,3.044e-05,-3.044e-05,358.23526,0.00444,-0.00444,2455191.235,0.00444,-0.00444,0.944,0.018,-0.627,9.059,0.49,-0.49,,,,507.6,13.7,-13.7,42.4,6418.0,179.0,-246.0,1.171,0.375,-0.15
