loc_rowid,kepid,kepoi_name,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
9140,7281694,K07584.01,0.94,5.300e-01,-5.200e-01,2524.0,,,2.081000,0.804000,-0.804000,5018.00,174.00,-139.00,1.7340,0.9620,-0.9620,0.9850,0.2030,-0.1480
9141,7362450,K07585.01,1.13,2.900e-01,-4.900e-01,2680.0,,,1.010000,0.337000,-0.337000,5616.00,155.00,-141.00,1.5470,0.4070,-0.6620,0.9580,0.1140,-0.1140
9142,8007262,K07586.01,12.16,7.450e+00,-2.870e+00,2324.0,,,1.039100,0.083300,-0.083300,6664.00,181.00,-294.00,1.6750,1.0260,-0.3950,1.4150,0.2850,-0.2800
9143,8096395,K07587.01,2.57,7.800e-01,-3.100e-01,257.0,,,119.500000,58.600000,-58.600000,5941.00,187.00,-208.00,0.9450,0.2860,-0.1140,0.9480,0.1310,-0.1070
9144,8106973,K07588.01,24.70,1.093e+01,-2.010e+00,221.0,,,129.870000,1.500000,-1.500000,5810.00,186.00,-176.00,0.8110,0.3590,-0.0660,0.8850,0.1050,-0.0910
9145,8168509,K07589.01,7.01,4.330e+00,-1.510e+00,364.0,,,54.100000,26.500000,-26.500000,7037.00,215.00,-299.00,1.6830,1.0400,-0.3610,1.4170,0.3130,-0.2820
9146,10397751,K02859.05,0.66,7.000e-02,-7.000e-02,873.0,,,10.000000,4.600000,-4.600000,5374.00,160.00,-144.00,0.7210,0.0820,-0.0730,0.6800,0.0860,-0.0340
9147,8258103,K07590.01,1.55,3.000e-01,-5.600e-01,4952.0,,,0.988800,0.037600,-0.037600,8596.00,240.00,-360.00,2.9680,0.5640,-1.0720,1.9940,0.3870,-0.3880
9148,8297319,K07591.01,1.30,1.800e-01,-1.000e-01,193.0,,,187.500000,37.300000,-37.300000,4906.00,182.00,-164.00,0.6680,0.0950,-0.0520,0.7360,0.0750,-0.0850
9149,8423344,K07592.01,1.55,1.500e-01,-1.400e-01,132.0,,,186.500000,92.800000,-92.800000,3761.00,50.00,-50.00,0.5260,0.0500,-0.0500,0.5350,0.0500,-0.0500
9150,8444868,K07593.01,1.57,8.700e-01,-3.100e-01,572.0,,,49.400000,20.400000,-20.400000,6525.00,159.00,-233.00,1.3590,0.7490,-0.2700,1.1940,0.2780,-0.1850
9151,8579684,K07594.01,1.93,1.100e+00,-4.900e-01,2003.0,,,1.010720,0.002260,-0.002260,6593.00,166.00,-213.00,1.6700,0.9450,-0.4260,1.3350,0.2850,-0.2610
9152,8649876,K07595.01,36.90,7.800e+00,-1.169e+01,1235.0,,,1.237000,0.615000,-0.615000,6183.00,186.00,-186.00,2.0730,0.4380,-0.6570,1.2680,0.2120,-0.2120
9153,8682094,K07596.01,,,,,,,,,,,,,,,,,,
9154,8846809,K07597.01,59.33,1.287e+01,-1.869e+01,4233.0,,,1.173000,0.202000,-0.202000,7846.00,225.00,-313.00,3.0660,0.6650,-0.9660,1.8980,0.2660,-0.3130
9155,8868686,K07598.01,0.96,2.800e-01,-1.600e-01,1228.0,,,1.076000,0.537000,-0.537000,6137.00,165.00,-202.00,1.0760,0.3180,-0.1710,0.9600,0.1400,-0.1020
9156,9025662,K07599.01,6140.44,2.544e+03,-5.776e+02,274.0,,,384.000000,146.000000,-146.000000,6054.00,188.00,-202.00,0.8930,0.3700,-0.0840,0.9380,0.1110,-0.1100
9157,8572936,K02459.01,81.48,5.270e+00,-5.840e+00,655.0,,,21.777900,0.063700,-0.063700,5915.00,105.00,-117.00,1.1300,0.0730,-0.0810,0.9920,0.0780,-0.0710
9158,9837578,K02937.01,69.80,4.800e+00,-4.810e+00,661.0,,,39.953000,0.107000,-0.107000,5620.00,118.00,-75.00,0.9740,0.0670,-0.0670,0.7970,0.0670,-0.0240
9159,7821010,K02938.01,102.31,1.897e+01,-1.169e+01,793.0,,,72.521000,0.376000,-0.376000,6457.00,70.00,-83.00,1.3650,0.2530,-0.1560,1.2330,0.0960,-0.0960
9160,5473556,K02939.01,87.18,2.322e+01,-3.478e+01,1080.0,,,12.711100,0.029900,-0.029900,6217.00,188.00,-188.00,1.4640,0.3900,-0.5840,0.8820,0.1020,-0.0920
9161,6504534,K03152.01,23.52,1.950e+00,-2.350e+00,470.0,,,57.886700,0.064900,-0.064900,4936.00,133.00,-148.00,0.7610,0.0630,-0.0760,0.7340,0.0850,-0.0540
9162,6307062,K03153.01,58.76,1.036e+01,-4.800e+00,365.0,,,125.269000,0.297000,-0.297000,5420.00,162.00,-146.00,0.7710,0.1360,-0.0630,0.8640,0.0800,-0.0980
9163,5652983,K00371.02,2.46,8.000e-02,-8.000e-02,1310.0,,,10.817000,0.733000,-0.733000,5198.00,95.00,-95.00,3.2070,0.1070,-0.1070,1.5520,0.1540,-0.1540
9164,9092897,K07600.01,,,,,,,,,,,,,,,,,,
9165,9246715,K07601.01,830.99,1.841e+02,-3.989e+02,738.0,,,46.539000,0.115000,-0.115000,4857.00,116.00,-131.00,14.2190,3.1500,-6.8260,1.9500,0.9040,-0.9040
9166,9292130,K07602.01,2.51,1.200e-01,-9.000e-02,384.0,,,161.600000,56.500000,-56.500000,6176.00,52.00,-52.00,2.1600,0.1000,-0.0800,1.3100,0.1900,-0.1200
9167,9541144,K07603.01,1.57,6.500e-01,-8.800e-01,3380.0,,,1.261000,0.499000,-0.499000,5490.00,185.00,-190.00,2.8250,1.1580,-1.5950,1.3960,0.3260,-0.4750
9168,8677057,K07903.01,0.64,6.000e-02,-4.000e-02,1415.0,,,4.760000,1.400000,-1.400000,4612.00,124.00,-138.00,0.6620,0.0640,-0.0450,0.7260,0.0500,-0.0740
9169,8702537,K07905.01,0.85,2.000e-01,-2.700e-01,1168.0,,,10.590000,2.600000,-2.600000,5616.00,184.00,-127.00,1.6020,0.3700,-0.5090,0.8940,0.1410,-0.0610
9170,8757213,K07911.01,2.22,7.800e-01,-2.600e-01,292.0,,,175.800000,85.700000,-85.700000,6268.00,195.00,-260.00,1.1000,0.3840,-0.1280,1.1880,0.1700,-0.1530
9171,8880003,K07914.01,0.65,1.700e-01,-6.000e-02,1415.0,,,5.060000,2.100000,-2.100000,5813.00,157.00,-174.00,0.8330,0.2250,-0.0750,0.9250,0.1010,-0.1110
9172,8953296,K07916.01,87.26,2.512e+01,-2.285e+01,2651.0,,,2.229400,0.012400,-0.012400,6576.00,185.00,-254.00,1.4550,0.4190,-0.3810,1.1470,0.1850,-0.1670
9173,8749844,K07909.01,6.85,1.100e+00,-3.290e+00,733.0,,,518.000000,221.000000,-221.000000,9492.00,297.00,-396.00,4.2980,0.6880,-2.0650,2.8060,0.3170,-0.5890
9174,8962007,K07917.01,0.74,2.500e-01,-1.300e-01,1578.0,,,4.720000,1.300000,-1.300000,5470.00,164.00,-164.00,0.9940,0.3360,-0.1810,0.8370,0.1190,-0.0640
9175,8703491,K07906.01,1.72,5.600e-01,-3.400e-01,2513.0,,,6.240000,1.200000,-1.200000,6045.00,190.00,-232.00,1.3400,0.4340,-0.2670,1.2050,0.1640,-0.1800
9176,9043947,K07920.01,1.09,2.000e-01,-3.900e-01,2688.0,,,3.530000,1.600000,-1.600000,6014.00,200.00,-182.00,2.2460,0.4090,-0.8170,1.2810,0.1920,-0.2650
9177,9079587,K07921.01,4.40,1.000e+00,-4.200e-01,228.0,,,99.200000,48.600000,-48.600000,5606.00,152.00,-152.00,0.8000,0.1810,-0.0770,0.8410,0.0970,-0.0780
9178,8703506,K07907.01,3.75,1.190e+00,-4.000e-01,261.0,,,914.000000,309.000000,-309.000000,6112.00,192.00,-234.00,0.9080,0.2870,-0.0960,0.9810,0.1280,-0.1280
9179,8590776,K07900.01,1.22,3.500e-01,-1.100e-01,527.0,,,123.200000,34.700000,-34.700000,5818.00,156.00,-174.00,0.8480,0.2400,-0.0800,0.9370,0.0990,-0.1100
9180,8761550,K07912.01,2.17,3.600e-01,-6.800e-01,392.0,,,349.000000,174.000000,-174.000000,5786.00,157.00,-157.00,1.7710,0.3000,-0.5570,1.1240,0.1630,-0.1630
9181,8686761,K07904.01,4.67,1.430e+00,-3.100e+00,381.0,,,131.986283,,,5382.00,169.00,-187.00,2.9090,0.8900,-1.9290,1.3630,0.1980,-0.4940
9182,8873450,K07913.01,2.03,8.000e-02,-1.700e-01,432.0,,,29.800000,11.900000,-11.900000,4450.00,132.00,-132.00,0.7070,0.0290,-0.0590,0.6980,0.0540,-0.0540
9183,8880317,K07915.01,2.15,6.500e-01,-4.300e-01,305.0,,,253.700000,88.600000,-88.600000,6337.00,176.00,-220.00,1.2390,0.3710,-0.2470,1.0190,0.1720,-0.1140
9184,8750503,K07910.01,0.98,1.000e-01,-1.000e-01,632.0,,,13.780000,5.200000,-5.200000,5010.00,151.00,-151.00,0.7500,0.0710,-0.0790,0.7200,0.0930,-0.0570
9185,8639155,K07902.01,3.91,6.000e-01,-1.480e+00,3730.0,,,5.020000,1.700000,-1.700000,6240.00,190.00,-152.00,2.9480,0.4470,-1.1190,1.5150,0.2180,-0.3270
9186,9021047,K07919.01,5.88,1.870e+00,-6.200e-01,626.0,,,24.210000,5.800000,-5.800000,6340.00,176.00,-242.00,1.0100,0.3200,-0.1070,1.0660,0.1430,-0.1430
9187,8587439,K07899.01,1.10,2.800e-01,-2.000e-01,921.0,,,51.100000,22.600000,-22.600000,5892.00,177.00,-159.00,0.9350,0.2310,-0.1680,0.7810,0.1030,-0.0470
9188,8712863,K07908.01,1.87,2.200e-01,-8.600e-01,4893.0,,,1.751000,0.600000,-0.600000,6894.00,280.00,-385.00,4.0320,0.4660,-1.8650,1.7740,0.1570,-0.5020
9189,9079915,K07922.01,0.83,2.700e-01,-9.000e-02,2403.0,,,5.640000,2.800000,-2.800000,6636.00,161.00,-221.00,1.2360,0.3970,-0.1320,1.2510,0.1870,-0.1680
9190,10208894,K08199.01,51.64,8.930e+00,-1.339e+01,852.0,,,43.900000,21.700000,-21.700000,4959.00,86.00,-149.00,11.9630,2.0680,-3.1020,1.9340,0.8400,-0.8400
9191,10214873,K08200.01,1.13,3.200e-01,-1.000e-01,937.0,,,19.706945,,,5717.00,156.00,-156.00,0.8840,0.2440,-0.0810,0.9840,0.1020,-0.1140
9192,10253977,K08201.01,2.25,3.400e-01,-2.000e-01,204.0,,,691.000000,341.000000,-341.000000,5307.00,159.00,-143.00,0.7530,0.1120,-0.0690,0.8430,0.0700,-0.0960
9193,10268714,K08202.01,2.41,5.300e-01,-6.300e-01,345.0,,,135.800000,55.200000,-55.200000,6664.00,161.00,-202.00,1.7300,0.3750,-0.4580,1.3000,0.1520,-0.2280
9194,10281311,K08203.01,1.68,5.300e-01,-2.000e-01,328.0,,,238.320730,,,6306.00,169.00,-225.00,1.0760,0.3350,-0.1340,1.1260,0.1540,-0.1540
9195,10341876,K08204.01,3.57,9.100e-01,-5.000e-01,258.0,,,81.900000,35.200000,-35.200000,5845.00,158.00,-175.00,0.9180,0.2360,-0.1270,0.8380,0.1170,-0.0630
9196,10351947,K08205.01,25.39,1.600e+00,-4.800e+00,608.0,,,108.400000,51.500000,-51.500000,4845.00,43.00,-93.00,7.7960,0.4920,-1.4750,1.7480,0.1930,-0.5800
9197,10160922,K07990.01,1.87,4.900e-01,-1.600e-01,377.0,,,115.100000,52.000000,-52.000000,5774.00,155.00,-172.00,0.8180,0.2120,-0.0710,0.9070,0.0980,-0.1090
9198,10198225,K07991.01,3.32,6.400e-01,-1.050e+00,1337.0,,,12.000000,3.800000,-3.800000,5094.00,100.00,-138.00,4.1630,0.8080,-1.3130,1.5170,0.2060,-0.4800
9199,10214341,K07992.01,1.84,5.600e-01,-1.800e-01,307.0,,,169.000000,81.500000,-81.500000,6461.00,155.00,-213.00,0.9710,0.2940,-0.0980,1.0250,0.1230,-0.1230
9200,10219288,K07993.01,117.25,2.779e+01,-3.820e+01,6037.0,,,3.487000,0.305000,-0.305000,3974.00,130.00,-118.00,59.4370,14.0850,-19.3660,1.4670,0.2030,-0.4390
9201,10226343,K07994.01,16.81,5.010e+00,-2.140e+00,2497.0,,,1.127000,0.288000,-0.288000,6520.00,180.00,-270.00,1.2150,0.3620,-0.1550,1.2790,0.1540,-0.2050
