loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2
6099,3098843,K03376.01,,FALSE POSITIVE,0,0,1,29.9756697,0.0002852,-0.0002852,135.45089,0.00779,-0.00779,2454968.451,0.00779,-0.00779,0.8708,0.0008,-0.6063,2.987,0.235,-0.235,,,,258.0,26.2,-26.2,12.0,5893.0,153.0,-179.0,0.986,0.42,-0.095
6100,3958301,K03381.02,,FALSE POSITIVE,1,1,1,387.56519,0.01282,-0.01282,269.7929,0.0243,-0.0243,2455102.793,0.0243,-0.0243,0.916,0.045,-0.62,13.28,1.0,-1.0,,,,1083.0,115.0,-115.0,11.8,6289.0,175.0,-219.0,1.02,0.299,-0.107
6101,5353137,K03447.01,,FALSE POSITIVE,0,0,1,31.5073649,0.000551,-0.000551,159.1203,0.0174,-0.0174,2454992.12,0.0174,-0.0174,0.774,0.018,-0.5598,7.362,0.443,-0.443,,,,330.5,25.5,-25.5,15.4,3554.0,68.0,-82.0,0.37,0.06,-0.07
6102,4932689,K03453.01,,FALSE POSITIVE,0,0,1,18.1118457,0.0003362,-0.0003362,134.7252,0.0173,-0.0173,2454967.725,0.0173,-0.0173,1.235,70.47,-0.839,6.309,0.691,-0.691,,,,328.7,37.1,-37.1,10.8,6434.0,179.0,-246.0,1.138,0.33,-0.141
6104,7742408,K03478.01,Kepler-1697 b,CONFIRMED,0,0,0,33.4969115,0.0004098,-0.0004098,163.7638,0.0105,-0.0105,2454996.764,0.0105,-0.0105,0.961,0.002,-0.69,4.833,0.227,-0.227,,,,163.5,14.6,-14.6,13.2,4928.0,148.0,-133.0,1.688,0.931,-0.838
6106,3970397,K05031.01,,FALSE POSITIVE,1,0,0,34.33339948,,,152.0693144,,,2454985.069,,,,,,2.45,,,,,,,,,,,,,,,
6107,3973549,K05032.01,,FALSE POSITIVE,0,1,1,1.389947459,5.22e-07,-5.22e-07,132.266549,0.000317,-0.000317,2454965.267,0.000317,-0.000317,0.437,0.645,-0.523,1.193,0.109,-0.109,,,,1213.8,23.4,-23.4,136.4,5999.0,190.0,-211.0,0.95,0.284,-0.122
6109,4058169,K05034.01,,FALSE POSITIVE,0,1,0,282.5363563,0.0001153,-0.0001153,241.528666,0.000203,-0.000203,2455074.529,0.000203,-0.000203,1.227,0.197,-0.07,10.3088,0.0153,-0.0153,,,,29233.0,40.0,-40.0,854.1,6401.0,181.0,-250.0,1.41,0.402,-0.329
6111,4068391,K05036.01,,FALSE POSITIVE,1,0,0,289.490952,0.007276,-0.007276,363.4177,0.0123,-0.0123,2455196.418,0.0123,-0.0123,0.1458,0.3167,-0.1458,3.91,0.663,-0.663,,,,773.0,160.0,-160.0,6.6,5978.0,178.0,-210.0,1.032,0.407,-0.126
6114,5391911,K05157.01,,FALSE POSITIVE,0,0,1,0.782068488,,,131.8940201,,,2454964.894,,,0.279,,,1.239,,,,,,115.7,,,4.1,4475.0,47.0,-74.0,20.237,1.098,-4.392
6116,5397106,K05159.01,,FALSE POSITIVE,1,0,0,440.65087204,,,421.7840447,,,2455254.784,,,,,,4.07,,,,,,,,,,,,,,,
6118,5425908,K05161.01,,FALSE POSITIVE,1,0,0,289.76961138,,,194.4183952,,,2455027.418,,,,,,3.19,,,,,,,,,,,,,,,
6120,5436415,K05163.01,,FALSE POSITIVE,1,0,0,273.223848,0.004784,-0.004784,272.069,0.0105,-0.0105,2455105.069,0.0105,-0.0105,0.0763,0.3791,-0.076,3.787,0.333,-0.333,,,,469.9,63.2,-63.2,10.6,5079.0,111.0,-149.0,3.792,1.801,-1.168
6121,6387887,K05280.01,,FALSE POSITIVE,1,0,0,0.650701055,3.46e-07,-3.46e-07,131.830637,0.000319,-0.000319,2454964.831,0.000319,-0.000319,0.4,0.089,-0.002,0.89164,0.00833,-0.00833,,,,371060.0,1203.0,-1203.0,234.3,10921.0,266.0,-495.0,3.701,0.419,-1.779
6123,6428602,K05282.01,,FALSE POSITIVE,1,0,0,59.742966,0.001385,-0.001385,188.0166,0.0185,-0.0185,2455021.017,0.0185,-0.0185,0.9694,0.0,-0.666,6.78,1.1,-1.1,,,,284.9,36.2,-36.2,8.6,5059.0,110.0,-117.0,7.322,1.046,-1.424
6126,6447372,K05285.01,,FALSE POSITIVE,1,0,0,405.32064,0.028,-0.028,443.8561,0.0458,-0.0458,2455276.856,0.0458,-0.0458,0.2964,0.1494,-0.2963,7.77,1.2,-1.2,,,,561.7,86.4,-86.4,6.2,4694.0,135.0,-131.0,0.574,0.046,-0.043
6127,6461675,K05286.01,,FALSE POSITIVE,1,0,0,342.830882,0.008405,-0.008405,430.438,0.0173,-0.0173,2455263.438,0.0173,-0.0173,0.0886,0.3714,-0.0886,3.826,0.399,-0.399,,,,450.7,55.3,-55.3,12.0,4994.0,138.0,-96.0,5.205,1.027,-0.162
6129,8231667,K03494.01,Kepler-1926 b,CONFIRMED,0,0,0,42.8774169,0.0002596,-0.0002596,156.06967,0.00511,-0.00511,2454989.07,0.00511,-0.00511,0.02,0.423,-0.02,1.991,0.12,-0.12,,,,1068.8,83.7,-83.7,14.8,5256.0,184.0,-184.0,0.832,0.129,-0.105
6131,3439096,K03509.01,,FALSE POSITIVE,0,0,1,2.97601892,1.594e-05,-1.594e-05,132.96926,0.00412,-0.00412,2454965.969,0.00412,-0.00412,1.176,3.294,-0.105,5.5,0.214,-0.214,,,,306.1,10.3,-10.3,35.3,5140.0,75.0,-175.0,7.746,0.231,-2.08
6132,3324644,K03781.01,,FALSE POSITIVE,1,0,0,2.882424694,4.53e-06,-4.53e-06,131.63584,0.00125,-0.00125,2454964.636,0.00125,-0.00125,1.051,0.028,-0.029,25.91,0.218,-0.218,,,,67298.0,225.0,-225.0,416.2,4705.0,128.0,-105.0,8.058,3.729,-3.051
6133,5437945,K03791.02,Kepler-460 c,CONFIRMED,0,0,0,220.142913,0.001289,-0.001289,245.94139,0.00284,-0.00284,2455078.941,0.00284,-0.00284,0.023,0.334,-0.023,19.528,0.173,-0.173,,,,1796.4,15.7,-15.7,121.2,6340.0,171.0,-209.0,1.393,0.385,-0.385
6134,1161949,K04920.01,,FALSE POSITIVE,1,0,0,473.95103,0.01737,-0.01737,366.0309,0.0187,-0.0187,2455199.031,0.0187,-0.0187,0.1671,0.264,-0.167,11.778,0.719,-0.719,,,,330.6,36.1,-36.1,9.6,6513.0,185.0,-260.0,1.81,0.833,-0.589
6135,4077252,K05038.01,,FALSE POSITIVE,0,1,1,0.534109403,6.53e-07,-6.53e-07,131.80501,0.00105,-0.00105,2454964.805,0.00105,-0.00105,0.476,0.0,-0.476,0.9513,0.0379,-0.0379,,,,78.3,2.8,-2.8,37.0,10747.0,331.0,-478.0,2.432,0.875,-0.716
6136,4077767,K05039.01,,FALSE POSITIVE,1,0,0,168.77118,0.01087,-0.01087,233.3138,0.0281,-0.0281,2455066.314,0.0281,-0.0281,36.9452,57.56,-1.201,2.263,0.885,-0.885,,,,2045.0,403.0,-403.0,5.5,4936.0,188.0,-157.0,0.719,0.102,-0.059
6138,4144238,K05041.01,,FALSE POSITIVE,0,0,1,22.9138322,0.0004136,-0.0004136,140.6387,0.0156,-0.0156,2454973.639,0.0156,-0.0156,1.189,6.852,-0.075,4.855,0.901,-0.901,,,,340.3,55.5,-55.5,8.0,6154.0,82.0,-82.0,1.334,0.215,-0.263
6139,4147171,K05042.01,,FALSE POSITIVE,1,0,0,538.36855,0.02697,-0.02697,232.5637,0.049,-0.049,2455065.564,0.049,-0.049,0.0671,0.3772,-0.067,19.26,1.8,-1.8,,,,545.5,79.8,-79.8,7.0,6148.0,159.0,-212.0,1.015,0.421,-0.096
6140,4149060,K05043.01,,FALSE POSITIVE,1,0,0,65.5327181,0.0007622,-0.0007622,151.4591,0.011,-0.011,2454984.459,0.011,-0.011,0.3023,0.1351,-0.3023,2.256,0.302,-0.302,,,,373.4,64.5,-64.5,5.9,5755.0,162.0,-158.0,0.923,0.377,-0.09
6142,4160006,K05045.01,,FALSE POSITIVE,0,1,0,1.018360336,1.493e-06,-1.493e-06,131.67768,0.00182,-0.00182,2454964.678,0.00182,-0.00182,0.553,0.035,-0.025,7.622,0.0215,-0.0215,,,,393970.0,540.0,-540.0,967.4,6160.0,216.0,-237.0,1.463,0.419,-0.419
6145,5440435,K05166.01,,FALSE POSITIVE,1,0,0,78.04064906,,,137.0269121,,,2454970.027,,,,,,2.15,,,,,,,,,,,,,,,
6146,5440472,K05167.01,,FALSE POSITIVE,1,0,0,396.349253,0.007321,-0.007321,272.6416,0.0142,-0.0142,2455105.642,0.0142,-0.0142,0.0384,0.5094,-0.0383,2.685,0.604,-0.604,,,,413.1,99.6,-99.6,5.7,6495.0,188.0,-233.0,1.168,0.634,-0.133
6147,5440651,K05168.01,,FALSE POSITIVE,0,1,0,0.502807253,5.1e-08,-5.1e-08,131.6152743,8.7e-05,-8.7e-05,2454964.615,8.7e-05,-8.7e-05,1.2503,0.3768,-0.06,1.01493,0.00637,-0.00637,,,,4658.7,17.9,-17.9,240.0,5109.0,167.0,-140.0,0.715,0.136,-0.069
6149,5446961,K05170.01,,FALSE POSITIVE,1,0,0,149.526152,0.002285,-0.002285,196.8608,0.0126,-0.0126,2455029.861,0.0126,-0.0126,0.4364,0.0323,-0.4363,3.033,0.41,-0.41,,,,753.0,133.0,-133.0,7.6,3978.0,134.0,-157.0,0.628,0.033,-0.074
6150,5467126,K05171.01,,FALSE POSITIVE,0,1,1,2.845736321,3.194e-06,-3.194e-06,134.280263,0.000954,-0.000954,2454967.28,0.000954,-0.000954,1.294,0.161,-0.164,11.5703,0.0545,-0.0545,,,,3127.0,12.7,-12.7,297.8,4878.0,57.0,-94.0,10.154,2.818,-3.757
6155,6522124,K05292.01,,FALSE POSITIVE,1,0,0,43.60012467,,,163.4367382,,,2454996.437,,,,,,1.48,,,,,,,,,,,,,,,
6156,6525196,K05293.01,,FALSE POSITIVE,0,1,0,1.710299164,8.5e-08,-8.5e-08,131.6153344,4.09e-05,-4.09e-05,2454964.615,4.09e-05,-4.09e-05,0.878,0.015,-0.017,3.92227,0.00115,-0.00115,,,,157270.0,30.2,-30.2,2291.1,6082.0,79.0,-85.0,1.006,0.132,-0.119
6157,6525398,K05294.01,,FALSE POSITIVE,1,0,0,252.04444,0.02749,-0.02749,265.201,0.0494,-0.0494,2455098.201,0.0494,-0.0494,0.1903,0.2977,-0.1901,5.13,1.3,-1.3,,,,1502.0,356.0,-356.0,6.1,4514.0,148.0,-136.0,0.664,0.057,-0.059
6158,6526377,K05295.01,,FALSE POSITIVE,1,0,1,1.39508873,,,132.059107,,,2454965.059,,,,,,2.09,,,,,,,,,,,,,,,
6160,1297263,K04922.01,,FALSE POSITIVE,1,0,0,153.521361,0.004335,-0.004335,281.2973,0.0226,-0.0226,2455114.297,0.0226,-0.0226,0.1485,0.3172,-0.1484,3.893,0.705,-0.705,,,,255.2,51.9,-51.9,5.7,6233.0,193.0,-225.0,1.921,0.708,-0.746
6162,1572948,K04924.01,,FALSE POSITIVE,0,0,1,3.0031801,0.000177,-0.000177,132.1161,0.0732,-0.0732,2454965.116,0.0732,-0.0732,0.98,0.035,-0.764,2.814,0.136,-0.136,,,,374.7,27.7,-27.7,13.9,6606.0,181.0,-250.0,1.768,0.53,-0.583
6163,1725193,K04925.01,,FALSE POSITIVE,0,1,0,2.96384168,8.19e-07,-8.19e-07,134.119473,0.000222,-0.000222,2454967.119,0.000222,-0.000222,1.059,0.472,-0.087,5.4768,0.0153,-0.0153,,,,35653.0,71.4,-71.4,607.5,6095.0,169.0,-232.0,1.158,0.37,-0.159
6165,1870398,K04927.01,,FALSE POSITIVE,0,1,0,43.142257,0.002967,-0.002967,132.3007,0.0615,-0.0615,2454965.301,0.0615,-0.0615,1.179,4.75,-0.045,61.73,3.0,-3.0,,,,283.2,11.4,-11.4,30.5,6198.0,74.0,-80.0,1.769,0.324,-0.395
6166,1873513,K04928.01,Kepler-1624 b,CONFIRMED,0,0,0,3.290304098,4.432e-06,-4.432e-06,131.90944,0.00178,-0.00178,2454964.909,0.00178,-0.00178,0.09,0.183,-0.09,1.7215,0.0126,-0.0126,,,,13553.0,64.8,-64.8,220.5,3386.0,103.0,-33.0,0.427,0.036,-0.009
6168,4179201,K05047.01,,FALSE POSITIVE,1,0,0,326.70552,0.01306,-0.01306,439.648,0.0115,-0.0115,2455272.648,0.0115,-0.0115,0.0826,0.3801,-0.0826,3.36,1.3,-1.3,,,,794.0,129.0,-129.0,9.1,6036.0,187.0,-169.0,0.998,0.377,-0.195
6170,4242806,K05049.01,,FALSE POSITIVE,1,0,1,343.49816,0.02223,-0.02223,340.5486,0.0395,-0.0395,2455173.549,0.0395,-0.0395,0.3516,0.1313,-0.3514,7.46,2.2,-2.2,,,,431.0,99.8,-99.8,7.1,4256.0,126.0,-135.0,0.624,0.046,-0.067
6171,4245861,K05050.01,,FALSE POSITIVE,0,0,1,11.2582311,0.0002756,-0.0002756,140.7718,0.0245,-0.0245,2454973.772,0.0245,-0.0245,0.115,0.351,-0.115,16.89,0.55,-0.55,,,,300.4,15.4,-15.4,22.2,5242.0,183.0,-183.0,0.722,0.089,-0.081
6172,4246343,K05051.01,,FALSE POSITIVE,1,0,0,139.54219147,,,186.9535324,,,2455019.954,,,,,,3.42,,,,,,,,,,,,,,,
6173,4253860,K05052.01,,FALSE POSITIVE,0,1,0,155.046089,0.001509,-0.001509,166.60575,0.00915,-0.00915,2454999.606,0.00915,-0.00915,1.271,6.725,-0.24,10.205,0.34,-0.34,,,,2238.0,72.8,-72.8,36.7,6513.0,433.0,-1733.0,12.613,2.655,-4.551
6174,4274816,K05053.01,,FALSE POSITIVE,1,0,0,14.3641542,0.0002665,-0.0002665,144.2631,0.0162,-0.0162,2454977.263,0.0162,-0.0162,0.2764,0.202,-0.2764,2.629,0.822,-0.822,,,,89.2,25.6,-25.6,6.5,5925.0,161.0,-166.0,1.033,0.355,-0.161
6175,5470851,K05172.01,,FALSE POSITIVE,1,0,1,12.4276185,0.0006588,-0.0006588,141.3698,0.0445,-0.0445,2454974.37,0.0445,-0.0445,0.303,0.155,-0.303,18.56,1.1,-1.1,,,,147.0,13.8,-13.8,12.6,5869.0,182.0,-243.0,0.942,0.289,-0.096
6176,5471108,K05173.01,,FALSE POSITIVE,1,0,0,12.427076,0.0002806,-0.0002806,141.4085,0.028,-0.028,2454974.408,0.028,-0.028,0.026,0.433,-0.026,17.447,0.834,-0.834,,,,47.5,2.1,-2.1,25.3,5841.0,176.0,-193.0,1.193,0.327,-0.268
6178,5525484,K05175.01,,FALSE POSITIVE,1,0,0,315.502534,0.004908,-0.004908,389.6319,0.0107,-0.0107,2455222.632,0.0107,-0.0107,0.02,0.4431,-0.02,3.112,0.453,-0.453,,,,689.2,92.8,-92.8,9.5,4970.0,77.0,-155.0,7.752,0.353,-2.026
6180,5547424,K05177.01,,FALSE POSITIVE,1,0,0,276.54167976,,,174.8709449,,,2455007.871,,,,,,7.76,,,,,,,,,,,,,,,
6181,5551240,K05178.01,Kepler-1626 b,CONFIRMED,0,0,0,4.13960513,4.082e-05,-4.082e-05,134.04705,0.00684,-0.00684,2454967.047,0.00684,-0.00684,0.344,0.099,-0.344,3.31,0.184,-0.184,,,,106.7,10.6,-10.6,11.6,6535.0,154.0,-212.0,1.181,0.382,-0.127
6182,6527229,K05296.01,,FALSE POSITIVE,0,1,0,200.79976002,5.689e-05,-5.689e-05,263.875635,0.00022,-0.00022,2455096.876,0.00022,-0.00022,1.016,0.084,-0.073,7.6419,0.0109,-0.0109,,,,92642.0,116.0,-116.0,930.8,5896.0,184.0,-205.0,0.916,0.268,-0.089
6184,6543674,K05298.01,,FALSE POSITIVE,0,1,0,1.195515364,4.3e-08,-4.3e-08,132.3039982,2.97e-05,-2.97e-05,2454965.304,2.97e-05,-2.97e-05,0.475,0.004,-0.005,6.08509,0.00207,-0.00207,,,,396400.0,122.0,-122.0,4630.1,6047.0,211.0,-211.0,2.264,0.534,-1.246
6185,6548429,K05299.01,,FALSE POSITIVE,1,0,0,210.971635,0.004342,-0.004342,243.576,0.0168,-0.0168,2455076.576,0.0168,-0.0168,0.2091,0.3153,-0.2089,3.578,0.887,-0.887,,,,519.0,145.0,-145.0,6.5,5838.0,166.0,-176.0,0.897,0.308,-0.069
6187,6599305,K05301.01,,FALSE POSITIVE,1,0,0,42.02646,0.01283,-0.01283,172.228,0.154,-0.154,2455005.228,0.154,-0.154,0.7156,2.098,-0.4446,2.553,0.588,-0.588,,,,190.0,12410.0,-12410.0,6.0,6158.0,157.0,-196.0,1.016,0.437,-0.104
6188,6600515,K05302.01,,FALSE POSITIVE,1,0,0,372.04697,0.02087,-0.02087,259.4285,0.0411,-0.0411,2455092.428,0.0411,-0.0411,0.0457,0.4065,-0.0456,14.29,1.0,-1.0,,,,673.4,64.6,-64.6,25.2,6173.0,146.0,-201.0,1.041,0.424,-0.097
6189,6608090,K05303.01,,FALSE POSITIVE,1,0,0,438.81524,0.03031,-0.03031,307.9493,0.0267,-0.0267,2455140.949,0.0267,-0.0267,0.108,0.3367,-0.1079,6.75,1.0,-1.0,,,,332.8,55.4,-55.4,9.2,5324.0,173.0,-137.0,0.755,0.189,-0.071
6190,2010607,K04929.01,,FALSE POSITIVE,1,0,0,18.622214,0.001024,-0.001024,141.6268,0.0529,-0.0529,2454974.627,0.0529,-0.0529,0.792,0.11,-0.579,4.42,0.155,-0.155,,,,5832.0,302.0,-302.0,20.1,6235.0,84.0,-65.0,2.471,0.171,-0.124
6191,2015013,K04930.01,,FALSE POSITIVE,0,0,1,27.8923345,0.0002767,-0.0002767,146.02135,0.00692,-0.00692,2454979.021,0.00692,-0.00692,0.0465,0.4118,-0.0465,2.204,0.237,-0.237,,,,139.6,18.3,-18.3,9.0,5873.0,167.0,-170.0,1.78,0.77,-0.674
6194,2163226,K04933.01,,FALSE POSITIVE,1,0,0,452.10093,0.05407,-0.05407,460.4884,0.0507,-0.0507,2455293.488,0.0507,-0.0507,0.1063,0.3973,-0.1063,12.69,4.2,-4.2,,,,464.0,191.0,-191.0,6.2,6276.0,181.0,-214.0,0.956,0.37,-0.103
6195,2165352,K04934.01,,FALSE POSITIVE,1,0,1,0.7906069,6.03e-07,-6.03e-07,132.077067,0.000641,-0.000641,2454965.077,0.000641,-0.000641,1.198,0.241,-0.127,3.3996,0.0389,-0.0389,,,,689.2,6.1,-6.1,133.3,4994.0,75.0,-82.0,0.72,0.047,-0.029
6196,2305255,K04935.01,,FALSE POSITIVE,1,0,0,24.5714867,0.0008155,-0.0008155,156.0157,0.0235,-0.0235,2454989.016,0.0235,-0.0235,0.978,1.28,-0.03,29.96,1.7,-1.7,,,,506.4,23.7,-23.7,31.1,5977.0,161.0,-197.0,0.956,0.293,-0.117
6197,2305543,K04936.01,,FALSE POSITIVE,0,1,0,0.681137796,1.27e-07,-1.27e-07,131.57697,0.000149,-0.000149,2454964.577,0.000149,-0.000149,0.968,0.195,-0.094,2.7287,0.0108,-0.0108,,,,105190.0,229.0,-229.0,432.5,5872.0,195.0,-195.0,0.864,0.21,-0.113
6198,4276114,K05054.01,,FALSE POSITIVE,0,1,0,3.722404453,1.834e-06,-1.834e-06,133.56824,0.000406,-0.000406,2454966.568,0.000406,-0.000406,2.375,6.28,-0.379,2.5214,0.0226,-0.0226,,,,55368.0,405.0,-405.0,148.9,5747.0,173.0,-173.0,0.799,0.191,-0.082
6199,4281023,K05055.01,,FALSE POSITIVE,1,0,0,230.385488,0.00233,-0.00233,268.65697,0.00696,-0.00696,2455101.657,0.00696,-0.00696,0.2423,0.218,-0.2422,3.134,0.299,-0.299,,,,568.1,72.4,-72.4,9.3,5024.0,114.0,-131.0,4.331,2.578,-1.338
6200,4281700,K05056.01,,FALSE POSITIVE,1,0,0,222.84909312,,,340.6821732,,,2455173.682,,,,,,2.43,,,,,,,,,,,,,,,
6202,4365461,K05058.01,,FALSE POSITIVE,0,1,0,1.714414962,3.9e-08,-3.9e-08,131.8661453,1.88e-05,-1.88e-05,2454964.866,1.88e-05,-1.88e-05,1.181,0.0,-0.111,5.17207,0.00177,-0.00177,,,,110130.0,10.3,-10.3,6485.8,6351.0,151.0,-208.0,1.613,0.474,-0.474
6203,4366923,K05059.01,,FALSE POSITIVE,0,1,0,646.28789332,9.46e-05,-9.46e-05,234.150707,0.000103,-0.000103,2455067.151,0.000103,-0.000103,0.004,0.137,-0.003,5.39144,0.0083,-0.0083,,,,58605.0,64.0,-64.0,1107.1,6582.0,71.0,-84.0,1.777,0.317,-0.422
6204,4449752,K05060.01,,FALSE POSITIVE,1,0,0,290.438547,0.009352,-0.009352,283.0998,0.0193,-0.0193,2455116.1,0.0193,-0.0193,0.0916,0.3601,-0.0916,12.85,1.3,-1.3,,,,212.9,21.3,-21.3,11.9,5392.0,170.0,-138.0,0.775,0.258,-0.067
6205,4455763,K05061.01,,FALSE POSITIVE,0,1,0,0.766298172,1.32e-07,-1.32e-07,131.687569,0.00015,-0.00015,2454964.688,0.00015,-0.00015,0.813,0.02,-0.006,1.78462,0.00732,-0.00732,,,,19401.0,93.2,-93.2,368.9,6267.0,176.0,-220.0,0.996,0.311,-0.133
6206,5563057,K05179.01,,FALSE POSITIVE,0,1,0,1.049468616,9.093e-06,-9.093e-06,132.26871,0.00802,-0.00802,2454965.269,0.00802,-0.00802,0.731,0.218,-0.48,4.848,0.31,-0.31,,,,22.0,1.3,-1.3,22.8,7479.0,235.0,-314.0,1.667,0.518,-0.346
6207,5565261,K05180.01,,FALSE POSITIVE,0,1,1,2.362348096,2.614e-06,-2.614e-06,131.705479,0.000896,-0.000896,2454964.705,0.000896,-0.000896,1.219,1.461,-0.135,3.5979,0.0459,-0.0459,,,,724.7,8.4,-8.4,103.6,5088.0,139.0,-139.0,3.293,1.186,-1.45
6208,5602409,K05181.01,,FALSE POSITIVE,1,0,0,136.830243,0.002708,-0.002708,138.5183,0.0123,-0.0123,2454971.518,0.0123,-0.0123,0.3813,0.0793,-0.3812,2.956,0.404,-0.404,,,,464.3,65.6,-65.6,8.4,5096.0,72.0,-195.0,8.038,0.388,-2.31
6209,5603270,K05182.01,,FALSE POSITIVE,1,0,0,103.284757,0.001179,-0.001179,147.79022,0.00988,-0.00988,2454980.79,0.00988,-0.00988,0.6314,0.0935,-0.4644,1.674,0.315,-0.315,,,,78.4,26.0,-26.0,5.5,6185.0,170.0,-186.0,2.101,0.629,-0.899
6210,5612111,K05183.01,,FALSE POSITIVE,1,0,0,36.1904638,0.0004108,-0.0004108,146.55956,0.00995,-0.00995,2454979.56,0.00995,-0.00995,0.2147,0.278,-0.2145,1.919,0.256,-0.256,,,,263.3,67.4,-67.4,6.8,6210.0,163.0,-203.0,1.033,0.478,-0.092
6211,5616628,K05184.01,,FALSE POSITIVE,1,0,0,419.75224,0.01339,-0.01339,525.0002,0.015,-0.015,2455358.0,0.015,-0.015,0.3316,0.1294,-0.3315,4.154,0.671,-0.671,,,,754.0,137.0,-137.0,6.3,6137.0,158.0,-216.0,1.016,0.446,-0.097
6212,5623137,K05185.01,,FALSE POSITIVE,1,0,0,419.95929,0.06137,-0.06137,354.2265,0.0612,-0.0612,2455187.226,0.0612,-0.0612,0.4834,0.0454,-0.4329,13.86,1.8,-1.8,,,,196.2,40.3,-40.3,5.9,5953.0,171.0,-163.0,1.068,0.357,-0.199
6213,6611779,K05304.01,,FALSE POSITIVE,1,0,0,206.309658,0.004317,-0.004317,231.818,0.0127,-0.0127,2455064.818,0.0127,-0.0127,0.8152,0.0331,-0.5735,1.498,0.471,-0.471,,,,277.1,75.2,-75.2,8.3,6028.0,150.0,-175.0,1.267,0.6,-0.254
6214,6612411,K05305.01,,FALSE POSITIVE,1,0,0,8.46184728,6.275e-05,-6.275e-05,134.13323,0.00631,-0.00631,2454967.133,0.00631,-0.00631,0.965,0.001,-0.002,35.525,0.635,-0.635,,,,411.2,4.2,-4.2,142.4,7663.0,237.0,-316.0,1.913,0.523,-0.428
6215,6612973,K05306.01,,FALSE POSITIVE,1,0,0,681.01756,0.01934,-0.01934,136.3997,0.0241,-0.0241,2454969.4,0.0241,-0.0241,0.362,0.1142,-0.362,8.74,1.1,-1.1,,,,133.9,17.3,-17.3,9.2,6295.0,200.0,-219.0,1.435,0.586,-0.406
6216,6615600,K05307.01,,FALSE POSITIVE,0,0,1,2.19509634,1.424e-05,-1.424e-05,132.74891,0.00615,-0.00615,2454965.749,0.00615,-0.00615,0.173,0.291,-0.173,1.796,0.134,-0.134,,,,227.7,19.0,-19.0,14.3,5799.0,163.0,-204.0,0.878,0.231,-0.077
6218,6635813,K05309.01,,FALSE POSITIVE,1,0,0,141.00582791,,,135.4379543,,,2454968.438,,,,,,3.0,,,,,,,,,,,,,,,
6220,6677415,K05311.01,,FALSE POSITIVE,1,0,0,73.9239955,0.0009436,-0.0009436,168.2132,0.0124,-0.0124,2455001.213,0.0124,-0.0124,0.2907,0.1975,-0.2906,1.699,0.391,-0.391,,,,634.0,154.0,-154.0,6.1,5040.0,149.0,-139.0,0.658,0.098,-0.045
6221,2309910,K04937.01,,FALSE POSITIVE,1,0,1,1.8437362,1.319e-05,-1.319e-05,132.23042,0.00715,-0.00715,2454965.23,0.00715,-0.00715,1.189,0.199,-0.053,21.04,1.1,-1.1,,,,341.1,7.8,-7.8,83.4,6032.0,190.0,-232.0,1.114,0.348,-0.187
6223,2437209,K04939.01,,FALSE POSITIVE,0,1,0,281.36926,0.003941,-0.003941,215.41653,0.00766,-0.00766,2455048.417,0.00766,-0.00766,0.038,0.104,-0.038,66.892,0.32,-0.32,,,,12435.0,100.0,-100.0,135.6,4818.0,86.0,-86.0,5.303,1.001,-1.223
6225,2438406,K04941.01,,FALSE POSITIVE,1,0,0,262.71162,0.02164,-0.02164,134.3692,0.0903,-0.0903,2454967.369,0.0903,-0.0903,0.019,0.437,-0.019,7.72,1.4,-1.4,,,,1449.0,264.0,-264.0,7.0,5398.0,187.0,-168.0,0.99,0.281,-0.164
6226,2452289,K04942.01,,FALSE POSITIVE,0,0,1,6.0353643,0.0001355,-0.0001355,133.1818,0.021,-0.021,2454966.182,0.021,-0.021,0.707,0.002,-0.5592,9.211,0.365,-0.365,,,,47.2,2.5,-2.5,23.4,7377.0,231.0,-310.0,2.552,0.897,-0.715
6228,2569488,K04944.01,,FALSE POSITIVE,0,0,1,1.52327807,2.751e-06,-2.751e-06,132.3306,0.00147,-0.00147,2454965.331,0.00147,-0.00147,0.026,0.884,-0.026,3.813,0.476,-0.476,,,,924.2,19.1,-19.1,78.5,4477.0,67.0,-47.0,7.912,2.198,-0.785
6229,4459503,K05062.01,,FALSE POSITIVE,1,0,0,260.31119904,,,314.5841346,,,2455147.584,,,,,,3.23,,,,,,,,,,,,,,,
6230,4464689,K05063.01,,FALSE POSITIVE,1,0,0,574.37064,0.02463,-0.02463,391.2165,0.0431,-0.0431,2455224.217,0.0431,-0.0431,0.7455,0.21,-0.5152,11.89,1.4,-1.4,,,,227.6,22.9,-22.9,12.0,6749.0,214.0,-254.0,1.905,0.617,-0.749
